frame_index,RightUpperLeg_orientation_w,RightUpperLeg_orientation_x,RightUpperLeg_orientation_y,RightUpperLeg_orientation_z,RightLowerLeg_orientation_w,RightLowerLeg_orientation_x,RightLowerLeg_orientation_y,RightLowerLeg_orientation_z,RightUpperLeg_angularVelocity_x,RightUpperLeg_angularVelocity_y,RightUpperLeg_angularVelocity_z,RightLowerLeg_angularVelocity_x,RightLowerLeg_angularVelocity_y,RightLowerLeg_angularVelocity_z,RightUpperLeg_acceleration_x,RightUpperLeg_acceleration_y,RightUpperLeg_acceleration_z,RightLowerLeg_acceleration_x,RightLowerLeg_acceleration_y,RightLowerLeg_acceleration_z
15180,0.647385,0.678243,-0.194427,0.288231,0.623849,0.300955,-0.134535,0.708617,0.004775,-0.102616,-0.322269,-0.008420,-0.103843,-0.278965,0.221555,0.530357,-0.218997,0.558492,0.424477,-0.278632
15181,0.647628,0.677968,-0.195104,0.287873,0.624232,0.300824,-0.135173,0.708214,0.003591,-0.112971,-0.326867,-0.013783,-0.098447,-0.282968,0.071037,0.502319,-0.126140,0.630878,0.435778,-0.395448
15182,0.647879,0.677698,-0.195746,0.287509,0.624628,0.300691,-0.135815,0.707799,-0.001949,-0.108654,-0.327605,-0.014958,-0.096613,-0.289509,0.285955,0.624679,-0.031540,0.509705,0.311277,-0.416826
15183,0.648138,0.677433,-0.196347,0.287139,0.625037,0.300555,-0.136463,0.707370,-0.004254,-0.105062,-0.328939,-0.016354,-0.091769,-0.294525,0.316995,0.504895,-0.158902,0.588526,0.420887,-0.536140
15184,0.648410,0.677171,-0.196902,0.286764,0.625462,0.300415,-0.137119,0.706927,-0.010095,-0.109333,-0.333401,-0.021334,-0.090856,-0.298319,0.238308,0.548548,-0.028662,0.601607,0.501470,-0.465527
15185,0.648694,0.676909,-0.197415,0.286386,0.625900,0.300271,-0.137784,0.706472,-0.016489,-0.116423,-0.336718,-0.024411,-0.086969,-0.297512,0.043409,0.682852,-0.078096,0.691431,0.568018,-0.482883
15186,0.648989,0.676648,-0.197894,0.286005,0.626350,0.300122,-0.138455,0.706005,-0.017591,-0.112721,-0.336869,-0.023927,-0.083539,-0.304011,0.252453,0.559643,-0.397356,0.592320,0.350691,-0.627662
15187,0.649292,0.676388,-0.198343,0.285620,0.626810,0.299970,-0.139133,0.705527,-0.013169,-0.107666,-0.336213,-0.026337,-0.081675,-0.307865,0.645969,0.470439,-0.644504,0.564100,0.498116,-0.586311
15188,0.649600,0.676131,-0.198771,0.285231,0.627279,0.299817,-0.139814,0.705041,-0.012911,-0.099134,-0.339066,-0.024578,-0.078513,-0.309424,0.378034,0.487794,-0.474615,0.630911,0.382452,-0.689572
15189,0.649912,0.675876,-0.199184,0.284836,0.627754,0.299662,-0.140497,0.704548,-0.021395,-0.087109,-0.336069,-0.024364,-0.075725,-0.313171,0.406673,0.646626,-0.128754,0.679348,0.451354,-0.626398
15190,0.650224,0.675625,-0.199589,0.284437,0.628235,0.299508,-0.141181,0.704048,-0.019369,-0.085565,-0.335397,-0.023168,-0.077146,-0.317651,0.355249,0.452312,-0.502576,0.578162,0.339014,-0.559243
15191,0.650534,0.675377,-0.199993,0.284032,0.628720,0.299354,-0.141864,0.703543,-0.016761,-0.083200,-0.337579,-0.019652,-0.073534,-0.320286,0.435642,0.380286,-0.563793,0.692042,0.381721,-0.640215
15192,0.650840,0.675134,-0.200401,0.283620,0.629206,0.299201,-0.142544,0.703035,-0.015193,-0.072892,-0.335616,-0.013988,-0.074680,-0.323207,0.497074,0.465862,-0.536120,0.606712,0.260353,-0.532187
15193,0.651139,0.674896,-0.200821,0.283202,0.629694,0.299052,-0.143220,0.702525,-0.011942,-0.069559,-0.335344,-0.012675,-0.071604,-0.330399,0.334799,0.365327,-0.518903,0.575642,0.314989,-0.456453
15194,0.651429,0.674665,-0.201260,0.282777,0.630180,0.298906,-0.143891,0.702014,-0.008765,-0.072122,-0.339040,-0.014303,-0.070506,-0.336623,0.346859,0.468067,-0.337448,0.589245,0.263961,-0.355455
15195,0.651706,0.674439,-0.201725,0.282344,0.630663,0.298765,-0.144553,0.701504,-0.007269,-0.069592,-0.339157,-0.013198,-0.069127,-0.334292,0.487983,0.431392,-0.374388,0.708100,0.304336,-0.331197
15196,0.651976,0.674219,-0.202207,0.281900,0.631147,0.298628,-0.145211,0.700991,-0.009722,-0.067846,-0.341311,-0.012905,-0.067190,-0.337353,0.270763,0.389205,-0.061981,0.601429,0.275554,-0.205794
15197,0.652244,0.674004,-0.202696,0.281445,0.631636,0.298494,-0.145865,0.700472,0.000468,-0.064972,-0.342763,-0.011251,-0.067243,-0.340177,0.365422,0.256998,-0.698201,0.562542,0.174085,-0.188871
15198,0.652508,0.673793,-0.203190,0.280980,0.632128,0.298363,-0.146518,0.699947,0.007618,-0.066833,-0.346270,-0.010654,-0.067381,-0.341726,0.518676,0.338153,-0.466126,0.578977,0.192819,-0.037343
15199,0.652769,0.673586,-0.203691,0.280507,0.632623,0.298234,-0.147167,0.699418,0.004480,-0.060246,-0.344212,-0.008895,-0.065565,-0.337530,0.534685,0.483622,0.062946,0.696363,0.242063,-0.082761
15200,0.653025,0.673384,-0.204196,0.280028,0.633121,0.298106,-0.147815,0.698886,0.004482,-0.062384,-0.344089,-0.011351,-0.066786,-0.343145,0.195286,0.483902,0.007810,0.445675,0.147422,0.119270
15201,0.653276,0.673187,-0.204706,0.279544,0.633619,0.297980,-0.148459,0.698351,0.005333,-0.071768,-0.350929,-0.013819,-0.068293,-0.346542,0.103609,0.262752,-0.139265,0.470438,0.186301,0.068580
15202,0.653522,0.672994,-0.205220,0.279057,0.634118,0.297855,-0.149101,0.697815,0.007909,-0.067201,-0.349036,-0.012743,-0.067640,-0.345238,0.530150,0.315523,-0.192639,0.569819,0.170606,-0.031557
15203,0.653760,0.672806,-0.205739,0.278570,0.634617,0.297731,-0.149740,0.697277,0.016618,-0.058731,-0.343172,-0.009146,-0.067987,-0.346234,0.584942,0.291238,-0.556368,0.492418,0.054953,0.060054
15204,0.653991,0.672622,-0.206261,0.278084,0.635114,0.297607,-0.150376,0.696740,0.020527,-0.050332,-0.345048,-0.009645,-0.069412,-0.347778,0.279553,0.172951,-0.218438,0.465758,0.207054,0.158572
15205,0.654215,0.672443,-0.206787,0.277600,0.635610,0.297483,-0.151009,0.696204,0.027922,-0.046754,-0.341613,-0.008276,-0.067790,-0.347849,0.602863,0.210526,-0.401418,0.507120,0.081280,0.087124
15206,0.654429,0.672269,-0.207316,0.277122,0.636102,0.297358,-0.151640,0.695671,0.025385,-0.046610,-0.340990,-0.006244,-0.070704,-0.349143,0.257094,0.524943,0.318827,0.391204,0.103356,0.274007
15207,0.654634,0.672100,-0.207848,0.276649,0.636591,0.297232,-0.152267,0.695140,0.024631,-0.052190,-0.345122,-0.002104,-0.070448,-0.352053,0.005693,0.252432,0.200192,0.340077,-0.012306,0.074409
15208,0.654828,0.671938,-0.208383,0.276182,0.637078,0.297107,-0.152892,0.694610,0.030969,-0.050896,-0.345733,-0.002384,-0.068426,-0.351960,0.285878,0.087795,-0.251201,0.498461,0.171650,0.177264
15209,0.655010,0.671784,-0.208925,0.275715,0.637565,0.296983,-0.153515,0.694078,0.031661,-0.052144,-0.344661,0.001076,-0.066280,-0.351371,0.391636,0.234677,0.205437,0.443503,0.041288,0.181679
15210,0.655182,0.671637,-0.209471,0.275249,0.638053,0.296860,-0.154135,0.693545,0.032865,-0.052818,-0.343330,0.003747,-0.066837,-0.356288,0.378038,0.281100,0.171003,0.209129,-0.028303,0.326470
15211,0.655346,0.671496,-0.210021,0.274784,0.638540,0.296737,-0.154752,0.693012,0.033296,-0.065316,-0.345378,0.004134,-0.068519,-0.360539,0.118079,0.291753,0.158860,0.300491,-0.027925,0.309953
15212,0.655502,0.671360,-0.210575,0.274320,0.639026,0.296615,-0.155366,0.692479,0.032758,-0.068004,-0.347014,0.001158,-0.065540,-0.362036,0.280623,0.345517,0.268653,0.258315,0.095517,0.233267
15213,0.655652,0.671227,-0.211133,0.273858,0.639510,0.296492,-0.155978,0.691947,0.044256,-0.063269,-0.344036,0.001555,-0.067442,-0.361351,0.559259,0.381531,-0.369847,0.248644,0.026860,0.240321
15214,0.655798,0.671096,-0.211693,0.273396,0.639991,0.296370,-0.156586,0.691416,0.040517,-0.064006,-0.346237,-0.000543,-0.068646,-0.356540,0.363939,0.439404,0.490357,0.310227,0.113832,0.298070
15215,0.655941,0.670967,-0.212255,0.272935,0.640470,0.296246,-0.157192,0.690889,0.031552,-0.073092,-0.348684,0.000202,-0.074410,-0.345915,0.205652,0.358347,0.743733,0.339688,0.241844,0.252061
15216,0.656082,0.670837,-0.212818,0.272476,0.640945,0.296122,-0.157794,0.690364,0.036806,-0.070011,-0.343519,0.001611,-0.076339,-0.339364,0.580193,0.451253,-0.099865,0.383917,0.199112,0.208030
15217,0.656222,0.670706,-0.213382,0.272018,0.641416,0.295996,-0.158393,0.689843,0.036452,-0.071574,-0.344730,0.001231,-0.080013,-0.337081,0.440212,0.366642,0.236725,0.250655,0.076786,0.286896
15218,0.656364,0.670573,-0.213947,0.271560,0.641882,0.295869,-0.158989,0.689327,0.033366,-0.078448,-0.349950,0.000756,-0.084787,-0.329996,0.276578,0.376169,0.294009,0.302082,0.155707,0.196077
15219,0.656509,0.670436,-0.214511,0.271104,0.642343,0.295739,-0.159581,0.688816,0.029403,-0.076021,-0.347805,0.000602,-0.083011,-0.326589,0.327658,0.465027,0.283269,0.349948,0.223256,0.181858
15220,0.656652,0.670297,-0.215074,0.270652,0.642797,0.295608,-0.160169,0.688312,0.031894,-0.070188,-0.342200,-0.001214,-0.085035,-0.329760,0.598226,0.386669,-0.056369,0.176759,0.122171,0.150966
15221,0.656792,0.670160,-0.215635,0.270206,0.643243,0.295475,-0.160753,0.687816,0.033737,-0.068402,-0.342809,-0.000693,-0.084343,-0.327870,0.461150,0.398870,0.031728,0.366904,0.200736,-0.021274
15222,0.656929,0.670024,-0.216194,0.269764,0.643683,0.295341,-0.161333,0.687326,0.030601,-0.065500,-0.346294,-0.000877,-0.085971,-0.322709,0.148192,0.324283,0.287204,0.394512,0.273956,0.035038
15223,0.657063,0.669888,-0.216754,0.269325,0.644119,0.295206,-0.161909,0.686841,0.036072,-0.059641,-0.345734,-0.000176,-0.082958,-0.322308,0.326342,0.221155,-0.104717,0.455713,0.220753,0.028708
15224,0.657196,0.669752,-0.217316,0.268887,0.644550,0.295070,-0.162482,0.686358,0.039445,-0.054300,-0.344299,0.004948,-0.084360,-0.319739,0.588168,0.457605,0.041658,0.418216,0.174698,0.008087
15225,0.657328,0.669615,-0.217880,0.268449,0.644980,0.294933,-0.163053,0.685878,0.035353,-0.059917,-0.348763,0.010090,-0.082834,-0.316066,0.161149,0.357165,0.486006,0.570056,0.159584,0.060235
15226,0.657459,0.669477,-0.218448,0.268008,0.645409,0.294795,-0.163621,0.685398,0.024957,-0.059755,-0.345646,0.009587,-0.080267,-0.319053,0.342156,0.583303,0.794258,0.448187,0.236033,0.158166
15227,0.657591,0.669338,-0.219020,0.267564,0.645839,0.294657,-0.164187,0.684918,0.027425,-0.063033,-0.343207,0.012728,-0.075387,-0.322283,0.302564,0.358879,0.171817,0.524193,0.117726,0.029191
15228,0.657725,0.669197,-0.219599,0.267114,0.646270,0.294519,-0.164752,0.684435,0.035699,-0.064736,-0.346378,0.011316,-0.070781,-0.326050,0.257000,0.192009,-0.199164,0.490123,0.193885,0.079721
15229,0.657861,0.669053,-0.220186,0.266657,0.646705,0.294380,-0.165316,0.683948,0.038516,-0.063462,-0.346426,0.010504,-0.069502,-0.325466,0.480900,0.330418,0.103544,0.576380,0.219710,0.173183
15230,0.657999,0.668906,-0.220780,0.266192,0.647144,0.294241,-0.165879,0.683455,0.036004,-0.077354,-0.349867,0.010451,-0.068835,-0.324865,0.124034,0.619480,0.461505,0.598702,0.216854,0.278429
15231,0.658142,0.668755,-0.221385,0.265717,0.647589,0.294102,-0.166443,0.682956,0.030615,-0.081631,-0.350705,0.006858,-0.069738,-0.321440,0.263214,0.594690,0.666158,0.597557,0.327469,0.272713
15232,0.658284,0.668602,-0.221992,0.265242,0.648033,0.293971,-0.167011,0.682453,0.033090,-0.080526,-0.350235,0.001591,-0.069494,-0.319884,0.496300,0.473622,0.171851,0.604390,0.361253,0.218013
15233,0.658423,0.668448,-0.222597,0.264777,0.648469,0.293854,-0.167587,0.681947,0.026294,-0.084412,-0.353945,-0.000401,-0.068050,-0.317801,0.353992,0.418284,0.737375,0.676553,0.262907,0.116814
15234,0.658560,0.668294,-0.223202,0.264316,0.648901,0.293745,-0.168168,0.681440,0.028785,-0.076922,-0.351985,0.001482,-0.066472,-0.312224,0.575576,0.373297,0.221935,0.774834,0.254135,0.083360
15235,0.658697,0.668138,-0.223811,0.263855,0.649332,0.293641,-0.168751,0.680930,0.033883,-0.067811,-0.350866,0.002321,-0.062652,-0.315146,0.635854,0.203965,0.065994,0.721096,0.180441,0.219439
15236,0.658835,0.667980,-0.224426,0.263388,0.649765,0.293536,-0.169333,0.680418,0.029677,-0.069794,-0.353168,0.003247,-0.063001,-0.316085,0.397560,0.513816,0.691408,0.664609,0.265141,0.352256
15237,0.658976,0.667818,-0.225049,0.262911,0.650203,0.293426,-0.169910,0.679903,0.026888,-0.070136,-0.350625,0.001011,-0.062161,-0.316959,0.470561,0.650748,0.612476,0.725977,0.284631,0.395732
15238,0.659121,0.667654,-0.225685,0.262418,0.650648,0.293307,-0.170479,0.679385,0.026828,-0.064384,-0.352484,-0.002599,-0.059200,-0.318893,0.344151,0.393500,0.500293,0.732854,0.372432,0.325329
15239,0.659273,0.667486,-0.226335,0.261906,0.651105,0.293173,-0.171037,0.678865,0.025958,-0.064907,-0.353496,-0.001444,-0.054366,-0.322570,0.587361,0.354506,0.550127,0.783461,0.211238,0.234447
15240,0.659431,0.667313,-0.227003,0.261369,0.651577,0.293020,-0.171582,0.678341,0.019783,-0.062702,-0.350430,-0.004460,-0.048632,-0.324179,0.617662,0.534814,0.809904,0.907569,0.371775,0.353567
15241,0.659598,0.667135,-0.227691,0.260802,0.652065,0.292844,-0.172109,0.677814,0.012386,-0.051793,-0.352953,-0.008326,-0.043489,-0.327362,0.240702,0.382841,0.881287,0.857784,0.418779,0.502150
15242,0.659776,0.666951,-0.228402,0.260200,0.652575,0.292639,-0.172616,0.677283,0.013153,-0.048017,-0.355785,-0.007361,-0.040155,-0.332957,0.317823,0.211157,0.472751,0.778454,0.208614,0.488350
15243,0.659965,0.666761,-0.229140,0.259559,0.653107,0.292401,-0.173100,0.676748,0.019778,-0.043975,-0.355650,-0.007469,-0.031711,-0.340080,0.526750,0.337937,0.106362,0.833653,0.282864,0.360950
15244,0.660165,0.666565,-0.229914,0.258870,0.653666,0.292124,-0.173561,0.676210,0.017481,-0.042207,-0.355333,-0.013060,-0.023254,-0.345048,0.551263,0.568927,0.626838,0.913635,0.301739,0.487901
15245,0.660372,0.666364,-0.230727,0.258135,0.654250,0.291807,-0.174001,0.675669,0.010948,-0.049265,-0.363079,-0.017951,-0.017963,-0.351233,0.062009,0.481022,0.844990,0.770994,0.310557,0.477354
15246,0.660587,0.666157,-0.231572,0.257360,0.654855,0.291457,-0.174423,0.675125,0.009915,-0.045727,-0.364404,-0.021631,-0.013255,-0.352946,0.454679,0.338073,0.450666,0.881457,0.314460,0.397255
15247,0.660809,0.665946,-0.232442,0.256553,0.655478,0.291081,-0.174829,0.674578,0.019984,-0.023253,-0.366110,-0.022154,-0.008110,-0.354895,0.349377,0.174139,-0.220122,0.944568,0.292590,0.358244
15248,0.661037,0.665729,-0.233329,0.255721,0.656115,0.290686,-0.175221,0.674027,0.026884,-0.011778,-0.365132,-0.022920,-0.004980,-0.357366,0.653306,0.219237,0.148914,0.850964,0.254001,0.413951
15249,0.661272,0.665507,-0.234226,0.254870,0.656762,0.290279,-0.175602,0.673473,0.025867,-0.021130,-0.365451,-0.020885,-0.001026,-0.360650,0.531322,0.212193,0.655748,0.848796,0.187686,0.336450
15250,0.661512,0.665279,-0.235126,0.254009,0.657417,0.289867,-0.175972,0.672915,0.018691,-0.016785,-0.364326,-0.023799,0.001605,-0.365701,0.574186,0.375918,1.002546,0.799540,0.262867,0.527838
15251,0.661759,0.665047,-0.236021,0.253144,0.658075,0.289456,-0.176335,0.672353,0.009503,-0.012590,-0.365698,-0.022963,0.007776,-0.370139,0.461212,0.555273,1.163879,0.913721,0.074436,0.385796
15252,0.662010,0.664810,-0.236904,0.252282,0.658733,0.289053,-0.176691,0.671788,0.001286,-0.018651,-0.368801,-0.023347,0.007056,-0.370202,0.372024,0.395968,1.066380,0.749343,0.166671,0.383296
15253,0.662267,0.664568,-0.237768,0.251431,0.659388,0.288665,-0.177044,0.671219,-0.004642,-0.022786,-0.370913,-0.023804,0.010622,-0.369995,0.396385,0.349945,0.933944,0.880172,0.266536,0.417177
15254,0.662529,0.664322,-0.238605,0.250598,0.660036,0.288300,-0.177396,0.670646,-0.004976,-0.018701,-0.374683,-0.025282,0.012893,-0.366701,0.326070,0.356797,0.589515,1.022391,0.335593,0.495077
15255,0.662796,0.664071,-0.239408,0.249790,0.660674,0.287963,-0.177748,0.670070,-0.005370,-0.019593,-0.374673,-0.025609,0.014883,-0.367973,0.676171,0.328836,0.584576,0.804643,0.079603,0.459284
15256,0.663070,0.663816,-0.240182,0.248997,0.661306,0.287649,-0.178098,0.669488,-0.005207,-0.011039,-0.375745,-0.023773,0.020791,-0.367238,0.681250,0.325768,0.552890,0.933735,0.153134,0.339061
15257,0.663354,0.663554,-0.240940,0.248204,0.661939,0.287346,-0.178445,0.668899,-0.009710,0.001267,-0.374313,-0.026654,0.022597,-0.370584,0.592109,0.534472,0.783234,0.738454,0.096097,0.464527
15258,0.663647,0.663286,-0.241682,0.247414,0.662574,0.287053,-0.178786,0.668305,-0.016224,0.001958,-0.377205,-0.031433,0.024705,-0.372940,0.363621,0.486857,0.894872,0.809880,0.188538,0.486953
15259,0.663947,0.663014,-0.242410,0.246626,0.663209,0.286770,-0.179123,0.667707,-0.018347,0.002035,-0.380620,-0.033689,0.025720,-0.368731,0.451791,0.256434,0.581832,0.824833,0.243605,0.358838
15260,0.664253,0.662737,-0.243127,0.245841,0.663844,0.286494,-0.179454,0.667104,-0.016385,0.013623,-0.378455,-0.033248,0.026654,-0.369559,0.824104,0.197050,0.413851,0.858935,0.068850,0.380995
15261,0.664562,0.662455,-0.243833,0.245061,0.664479,0.286227,-0.179778,0.666500,-0.015681,0.018582,-0.378584,-0.030563,0.027310,-0.365695,0.557762,0.435568,0.472045,0.887525,0.190950,0.348484
15262,0.664875,0.662170,-0.244531,0.244287,0.665113,0.285965,-0.180096,0.665893,-0.017730,0.019615,-0.381319,-0.030414,0.029875,-0.369862,0.314123,0.416628,0.523947,0.760074,0.121835,0.432136
15263,0.665189,0.661882,-0.245222,0.243518,0.665747,0.285709,-0.180406,0.665286,-0.020783,0.025179,-0.381257,-0.030139,0.032217,-0.374630,0.529490,0.292942,0.599108,0.761831,0.062160,0.370224
15264,0.665504,0.661592,-0.245908,0.242756,0.666379,0.285458,-0.180709,0.664679,-0.017206,0.028791,-0.381795,-0.032816,0.037293,-0.375005,0.608410,0.260799,0.190986,0.863089,0.231562,0.346224
15265,0.665817,0.661299,-0.246591,0.242003,0.667008,0.285211,-0.181003,0.664073,-0.016385,0.029259,-0.381645,-0.033033,0.041832,-0.377394,0.598772,0.335319,0.407296,0.773471,0.144032,0.187329
15266,0.666127,0.661004,-0.247273,0.241258,0.667636,0.284966,-0.181289,0.663469,-0.018874,0.027548,-0.386574,-0.029890,0.043064,-0.380567,0.367241,0.211436,0.488249,0.743938,0.027466,0.211196
15267,0.666433,0.660708,-0.247954,0.240523,0.668261,0.284723,-0.181566,0.662868,-0.023689,0.023861,-0.386992,-0.030626,0.046412,-0.380296,0.523258,0.368911,0.614001,0.768306,0.162594,0.235409
15268,0.666738,0.660408,-0.248634,0.239799,0.668884,0.284485,-0.181833,0.662268,-0.024774,0.022975,-0.386690,-0.027948,0.048449,-0.383304,0.536352,0.519783,0.387859,0.712112,0.085451,0.162648
15269,0.667044,0.660102,-0.249307,0.239089,0.669506,0.284254,-0.182092,0.661667,-0.026070,0.020602,-0.389708,-0.031054,0.045513,-0.384669,0.539975,0.319126,0.395740,0.576008,0.178989,0.272060
15270,0.667352,0.659791,-0.249975,0.238389,0.670127,0.284031,-0.182342,0.661066,-0.027838,0.009035,-0.392429,-0.034075,0.050755,-0.382578,0.673132,0.440490,0.250769,0.800366,0.170910,-0.026652
15271,0.667661,0.659476,-0.250638,0.237698,0.670746,0.283813,-0.182585,0.660464,-0.038308,0.004062,-0.396070,-0.036387,0.052241,-0.379443,0.454344,0.573692,0.616481,0.751478,0.174579,0.014002
15272,0.667971,0.659158,-0.251296,0.237015,0.671365,0.283600,-0.182820,0.659862,-0.041104,0.000472,-0.394582,-0.036723,0.048012,-0.377891,0.529115,0.350817,0.264181,0.630471,0.146218,-0.017333
15273,0.668279,0.658840,-0.251949,0.236336,0.671981,0.283390,-0.183047,0.659261,-0.033983,-0.000686,-0.393289,-0.036642,0.045786,-0.378806,0.938873,0.195792,-0.344772,0.597411,0.098657,-0.112430
15274,0.668587,0.658521,-0.252597,0.235661,0.672596,0.283183,-0.183267,0.658661,-0.028006,0.007516,-0.394126,-0.036980,0.044311,-0.375971,0.724342,0.460465,-0.197243,0.697605,0.164434,-0.114047
15275,0.668893,0.658203,-0.253242,0.234987,0.673209,0.282977,-0.183480,0.658064,-0.031405,0.011770,-0.392173,-0.036811,0.040457,-0.373138,0.805868,0.482226,0.293328,0.694368,0.193146,-0.106545
15276,0.669197,0.657887,-0.253883,0.234313,0.673821,0.282772,-0.183687,0.657469,-0.038969,0.005945,-0.395331,-0.040308,0.040848,-0.369922,0.555060,0.540603,0.432582,0.855500,0.340816,-0.174069
15277,0.669498,0.657575,-0.254521,0.233637,0.674430,0.282566,-0.183887,0.656876,-0.040159,-0.002232,-0.396937,-0.037378,0.041478,-0.368839,0.601149,0.398748,-0.059219,0.733214,0.194260,-0.300229
15278,0.669796,0.657267,-0.255156,0.232957,0.675037,0.282358,-0.184080,0.656288,-0.038790,-0.007220,-0.393726,-0.033702,0.039767,-0.371666,0.805065,0.440152,-0.079239,0.694819,0.120743,-0.250086
15279,0.670089,0.656965,-0.255788,0.232271,0.675642,0.282147,-0.184268,0.655703,-0.033168,-0.009435,-0.393308,-0.033217,0.039635,-0.369260,0.714490,0.312107,-0.433160,0.844605,0.260614,-0.200511
15280,0.670376,0.656669,-0.256424,0.231578,0.676244,0.281926,-0.184447,0.655126,-0.033166,-0.008871,-0.393473,-0.030977,0.038596,-0.372567,0.650680,0.322573,-0.083735,0.733163,0.157798,-0.115118
15281,0.670656,0.656377,-0.257069,0.230878,0.676845,0.281692,-0.184614,0.654560,-0.022040,0.002003,-0.388160,-0.028222,0.039588,-0.376799,0.984462,0.322604,-0.633240,0.777778,0.168824,-0.227369
15282,0.670931,0.656089,-0.257719,0.230175,0.677444,0.281448,-0.184772,0.654000,-0.016401,0.004995,-0.387295,-0.027492,0.039788,-0.377434,0.884266,0.384871,-0.308699,0.916486,0.170020,-0.184490
15283,0.671201,0.655804,-0.258369,0.229469,0.678041,0.281201,-0.184922,0.653446,-0.016167,0.008534,-0.387156,-0.029157,0.039432,-0.380707,0.785425,0.383374,-0.096936,0.774246,0.272406,-0.108794
15284,0.671469,0.655521,-0.259015,0.228763,0.678636,0.280953,-0.185064,0.652894,-0.018582,0.021334,-0.388034,-0.029964,0.040490,-0.377325,0.640188,0.452981,0.233587,1.005213,0.310728,-0.098789
15285,0.671737,0.655239,-0.259654,0.228058,0.679229,0.280711,-0.185202,0.652342,-0.018439,0.027945,-0.392947,-0.029764,0.042332,-0.376355,0.457545,0.520846,0.039096,0.861887,0.236425,-0.037053
15286,0.672006,0.654959,-0.260280,0.227357,0.679820,0.280478,-0.185336,0.651787,-0.020036,0.025892,-0.397597,-0.033090,0.042406,-0.371847,0.611778,0.456934,0.144435,0.951146,0.392505,0.051117
15287,0.672277,0.654678,-0.260891,0.226662,0.680410,0.280260,-0.185468,0.651228,-0.022232,0.019461,-0.398339,-0.033222,0.045553,-0.369608,0.830503,0.381988,0.041183,0.951269,0.274148,0.064564
15288,0.672553,0.654397,-0.261481,0.225974,0.680998,0.280060,-0.185599,0.650662,-0.018877,0.021879,-0.397514,-0.033679,0.046882,-0.369657,0.752318,0.397574,-0.102540,0.891108,0.282333,0.025406
15289,0.672835,0.654115,-0.262047,0.225295,0.681584,0.279884,-0.185731,0.650086,-0.011254,0.037844,-0.392353,-0.034346,0.046291,-0.366875,1.063996,0.322641,-0.152601,0.935556,0.332508,0.112817
15290,0.673125,0.653830,-0.262585,0.224628,0.682169,0.279736,-0.185865,0.649498,-0.004038,0.050146,-0.395865,-0.037289,0.048279,-0.366630,0.686738,0.334522,-0.216652,0.954814,0.375175,0.056867
