frame_index,LeftUpperLeg_orientation_w,LeftUpperLeg_orientation_x,LeftUpperLeg_orientation_y,LeftUpperLeg_orientation_z,LeftLowerLeg_orientation_w,LeftLowerLeg_orientation_x,LeftLowerLeg_orientation_y,LeftLowerLeg_orientation_z,LeftUpperLeg_angularVelocity_x,LeftUpperLeg_angularVelocity_y,LeftUpperLeg_angularVelocity_z,LeftLowerLeg_angularVelocity_x,LeftLowerLeg_angularVelocity_y,LeftLowerLeg_angularVelocity_z,LeftUpperLeg_acceleration_x,LeftUpperLeg_acceleration_y,LeftUpperLeg_acceleration_z,LeftLowerLeg_acceleration_x,LeftLowerLeg_acceleration_y,LeftLowerLeg_acceleration_z
7671,0.998323,-0.033547,0.020424,0.042536,0.889354,-0.052389,0.453032,0.032660,1.853954,-1.820145,0.290469,1.897691,3.742517,1.456084,-11.292682,5.615834,-7.431970,14.320135,3.035327,-3.066164
7672,0.998468,-0.031353,0.016031,0.042677,0.885810,-0.050311,0.459854,0.036656,1.718213,-2.078070,-0.083125,1.953048,3.623290,1.454918,-11.520795,13.045614,-6.399580,12.058230,-1.409614,0.533485
7673,0.998638,-0.029132,0.010919,0.041891,0.882110,-0.047758,0.466809,0.041108,1.524164,-2.315441,-0.403283,2.062355,3.513920,1.453010,-11.361917,16.769999,-5.442275,11.096120,-5.748796,3.282449
7674,0.998809,-0.026897,0.005204,0.040363,0.878289,-0.044842,0.473806,0.045880,1.348019,-2.593487,-0.729500,2.255833,3.441223,1.424058,-15.170099,15.627184,-4.307166,10.489204,-11.240510,5.583273
7675,0.998962,-0.024665,-0.000998,0.038278,0.874385,-0.041673,0.480760,0.050833,1.265167,-2.907676,-0.985462,2.512888,3.354590,1.424025,-18.323159,9.021268,-3.669080,8.362791,-15.115985,7.919967
7676,0.999077,-0.022449,-0.007569,0.035821,0.870443,-0.038361,0.487587,0.055830,1.192021,-3.157752,-1.117525,2.656719,3.282559,1.432638,-14.002823,7.094915,-2.161015,7.139236,-13.028177,7.533778
7677,0.999140,-0.020264,-0.014395,0.033178,0.866513,-0.035019,0.494207,0.060734,0.892437,-3.511966,-1.314600,2.676594,3.208372,1.370947,-21.625762,21.724882,1.517162,5.792565,-10.995233,7.927067
7678,0.999141,-0.018124,-0.021359,0.030534,0.862652,-0.031758,0.500544,0.065409,0.716046,-3.788298,-1.563440,2.515985,3.190235,1.297405,-17.694750,13.921674,3.903548,5.898164,-6.217382,7.327610
7679,0.999075,-0.016046,-0.028344,0.028075,0.858923,-0.028690,0.506524,0.069718,0.726632,-3.828459,-1.685147,2.254056,3.191648,1.261327,-2.263055,0.259275,7.168389,5.054169,-2.417321,8.105316
7680,0.998942,-0.014042,-0.035234,0.025988,0.855393,-0.025927,0.512078,0.073527,0.445271,-3.762208,-1.708909,1.935623,3.239392,1.237761,4.894289,17.797865,14.859250,5.517770,0.553077,9.397673
7681,0.998748,-0.012130,-0.041913,0.024458,0.852132,-0.023581,0.517138,0.076699,0.228514,-3.529369,-1.696123,1.581161,3.307246,1.175284,14.529210,12.698124,19.815651,5.395534,2.322448,11.302446
7682,0.998501,-0.010323,-0.048265,0.023672,0.849214,-0.021765,0.521637,0.079100,0.246780,-3.110102,-1.513164,1.118913,3.302764,1.036491,26.523001,-4.703113,20.899282,3.141812,5.469248,13.434025
7683,0.998210,-0.008636,-0.054174,0.023815,0.846711,-0.020590,0.525510,0.080597,0.445715,-2.612289,-1.067894,0.569414,3.196370,0.788675,36.727103,-19.915598,17.584299,-0.639964,10.286797,15.719424
7684,0.997883,-0.007036,-0.059709,0.024796,0.844581,-0.020106,0.528878,0.081035,0.669493,-2.231561,-0.346023,0.002552,2.951880,0.472801,31.929947,-25.637569,14.276433,-5.740199,10.967505,17.716596
7685,0.997520,-0.005486,-0.065038,0.026357,0.842731,-0.020227,0.531903,0.080464,0.875432,-2.026851,0.501964,-0.533029,2.542889,0.139928,22.143188,-26.863249,10.828146,-10.971364,11.136372,19.841246
7686,0.997120,-0.003995,-0.070198,0.028427,0.841161,-0.020852,0.534569,0.079056,0.996755,-1.996227,1.378775,-1.024719,2.041643,-0.232681,12.215560,-22.198826,8.595231,-12.641362,10.494085,19.884195
7687,0.996683,-0.002570,-0.075227,0.030939,0.839864,-0.021883,0.536864,0.076981,1.066249,-2.193979,1.879035,-1.335295,1.476314,-0.631784,-6.283213,-13.439506,5.886325,-12.639377,4.871424,21.278801
7688,0.996207,-0.001223,-0.080159,0.033822,0.838836,-0.023222,0.538774,0.074411,1.023782,-2.434519,1.952973,-1.538773,0.793473,-0.950585,-13.847746,1.310309,6.423919,-14.416791,2.479864,22.769134
7689,0.995691,0.000039,-0.085032,0.037008,0.838073,-0.024769,0.540284,0.071517,1.080830,-2.679526,1.601631,-1.605439,0.174094,-1.064771,-19.496381,2.735128,4.834885,-12.985413,1.485254,21.439776
7690,0.995131,0.001207,-0.089881,0.040428,0.837568,-0.026427,0.541380,0.068470,1.103147,-2.942810,1.316391,-1.512138,-0.259138,-1.087253,-21.483884,4.782767,5.084884,-8.106885,-1.394827,18.331611
7691,0.994526,0.002272,-0.094745,0.044012,0.837322,-0.028096,0.542052,0.065442,1.069943,-2.989962,1.661466,-1.427510,-0.621095,-1.079893,0.406934,-0.582482,9.426871,-6.863890,0.136309,16.433983
7692,0.993873,0.003224,-0.099658,0.047691,0.837332,-0.029678,0.542287,0.062604,0.879045,-2.921365,1.939317,-1.281236,-0.897714,-1.055982,6.435486,10.429371,13.782836,-5.383295,-0.900451,14.496378
7693,0.993171,0.004056,-0.104657,0.051396,0.837600,-0.031074,0.542075,0.060128,0.683927,-2.949733,1.956494,-0.980329,-1.084133,-0.983415,-4.713216,12.455901,12.490838,-4.290794,-4.591440,13.169500
7694,0.992419,0.004758,-0.109779,0.055058,0.838127,-0.032185,0.541407,0.058187,0.757641,-2.986197,2.146552,-0.673846,-1.269065,-0.881323,-4.524352,-10.650642,8.307879,-5.227537,-4.111076,12.659751
7695,0.991614,0.005321,-0.115060,0.058607,0.838914,-0.032914,0.540274,0.056950,0.719403,-2.978116,2.667833,-0.426458,-1.472474,-0.784545,2.568818,-8.677892,8.886940,-6.353428,-2.722234,11.850859
7696,0.990731,0.005671,-0.120513,0.062426,0.840000,-0.033298,0.538627,0.056316,0.606875,-2.985861,2.963026,-0.239890,-1.659889,-0.687622,-1.571217,-0.830556,9.204329,-5.956754,-0.585206,10.122319
7697,0.989746,0.005770,-0.126103,0.066833,0.841407,-0.033467,0.536447,0.056031,0.308907,-2.985130,2.727618,-0.072439,-1.846454,-0.584492,-8.439426,18.686085,10.548855,-6.199741,-0.251620,9.122081
7698,0.988666,0.005665,-0.131800,0.071663,0.843111,-0.033465,0.533763,0.056042,-0.001013,-3.055410,2.663507,0.147755,-2.013441,-0.472921,-11.172801,17.214977,9.529667,-6.343016,-2.763796,8.659930
7699,0.987499,0.005401,-0.137572,0.076750,0.845088,-0.033332,0.530609,0.056296,-0.003537,-3.054156,2.702893,0.356825,-2.137542,-0.335041,-4.716380,-5.046521,4.977437,-5.726464,-2.582201,7.638070
7700,0.986257,0.005024,-0.143389,0.081928,0.847314,-0.033112,0.527013,0.056740,0.074000,-2.954780,2.859082,0.472635,-2.280549,-0.198988,5.023469,-11.556743,4.466272,-6.776352,-0.370891,7.621711
7701,0.984956,0.004582,-0.149220,0.087034,0.849765,-0.032847,0.523006,0.057321,0.019268,-2.887951,2.729153,0.497398,-2.396456,-0.083148,-0.301975,3.102411,5.057191,-6.174459,1.486707,6.916779
7702,0.983616,0.004119,-0.155035,0.091901,0.852414,-0.032579,0.518620,0.057986,-0.001515,-2.783749,2.593054,0.437089,-2.488358,0.003175,2.637036,1.920716,4.741120,-5.423737,3.280709,6.222784
7703,0.982263,0.003684,-0.160806,0.096367,0.855239,-0.032349,0.513884,0.058681,-0.180637,-2.729779,2.300109,0.334083,-2.551511,0.069393,-2.055394,17.554503,6.605305,-4.560170,4.126106,5.426459
7704,0.980924,0.003320,-0.166504,0.100267,0.858214,-0.032201,0.508830,0.059354,-0.230240,-2.685946,1.849348,0.202058,-2.576545,0.108889,-4.510321,13.309602,4.708641,-3.752104,4.140769,4.599873
7705,0.979629,0.003076,-0.172102,0.103437,0.861318,-0.032176,0.503490,0.059952,-0.112588,-2.667126,1.487099,0.096108,-2.595525,0.152022,-4.683342,1.603677,2.266391,-4.822958,2.716885,4.330097
7706,0.978409,0.002998,-0.177570,0.105716,0.864526,-0.032317,0.497896,0.060421,0.043954,-2.657654,1.258552,-0.006152,-2.648987,0.252936,-3.371895,-2.400888,1.675939,-7.615567,2.889743,4.198058
7707,0.977296,0.003131,-0.182882,0.106940,0.867816,-0.032666,0.492079,0.060709,0.154885,-2.646687,1.041608,-0.094039,-2.712829,0.345195,-2.583886,1.498774,1.841313,-9.047447,2.028905,3.905405
7708,0.976283,0.003449,-0.188122,0.107096,0.871220,-0.033249,0.485970,0.060855,0.203567,-2.629780,0.721689,-0.190369,-2.869169,0.370116,-3.474234,9.006688,2.457103,-13.167620,0.847693,4.612325
7709,0.975336,0.003886,-0.193375,0.106356,0.874771,-0.034038,0.479482,0.060944,0.355169,-2.614119,0.347363,-0.282420,-3.107345,0.398007,-4.855006,4.249758,0.750643,-17.386854,1.167346,4.389759
7710,0.974445,0.004425,-0.198613,0.104831,0.878453,-0.034990,0.472628,0.060986,0.606557,-2.613402,0.011352,-0.331708,-3.343588,0.386727,-5.809545,-2.951537,-1.753024,-18.371979,-0.380274,3.093386
7711,0.973604,0.005051,-0.203808,0.102631,0.882250,-0.036063,0.465418,0.060990,0.782453,-2.597818,-0.358377,-0.331358,-3.600875,0.323714,-5.553100,3.049888,-1.186961,-19.701776,-2.552932,1.833642
7712,0.972801,0.005751,-0.208932,0.099867,0.886148,-0.037216,0.457864,0.060969,0.920848,-2.618002,-0.844128,-0.238747,-3.890954,0.261719,-9.885073,8.189941,-2.033054,-21.578219,-5.391510,1.289952
7713,0.972028,0.006508,-0.213958,0.096651,0.890130,-0.038405,0.449979,0.060933,1.099767,-2.631445,-1.306873,-0.128175,-4.233522,0.209911,-9.801214,4.996622,-2.370260,-24.249629,-5.696660,0.530856
7714,0.971278,0.007309,-0.218859,0.093095,0.894181,-0.039589,0.441776,0.060892,1.302841,-2.595154,-1.767997,-0.009660,-4.599306,0.149565,-6.889301,3.731483,-1.797009,-24.931911,-5.879976,-0.557311
7715,0.970545,0.008137,-0.223607,0.089309,0.898287,-0.040726,0.433266,0.060857,1.508526,-2.532277,-2.210028,0.053918,-4.927945,0.048639,-4.787728,2.839895,-1.825289,-23.229659,-4.077914,-2.107651
7716,0.969825,0.008978,-0.228176,0.085406,0.902433,-0.041774,0.424463,0.060840,1.653141,-2.467396,-2.471117,0.117114,-5.136048,-0.048699,-2.714225,1.863365,-0.858617,-18.802470,-3.930687,-4.133211
7717,0.969116,0.009817,-0.232540,0.081498,0.906606,-0.042691,0.415381,0.060851,1.713147,-2.394942,-2.569040,0.169022,-5.284731,-0.109509,0.259596,3.009333,0.318172,-16.468558,-3.146840,-5.329731
7718,0.968419,0.010639,-0.236674,0.077698,0.910792,-0.043434,0.406033,0.060900,1.766067,-2.305755,-2.693213,0.206501,-5.397931,-0.143391,0.526523,3.943319,0.752450,-14.770782,-2.225961,-6.434422
7719,0.967735,0.011429,-0.240552,0.074118,0.914978,-0.043963,0.396435,0.061000,1.759467,-2.209718,-2.756624,0.247979,-5.502248,-0.165466,1.448820,5.679682,1.718935,-14.265466,-2.331415,-6.474316
7720,0.967076,0.012291,-0.244252,0.070385,0.919183,-0.044294,0.386531,0.061106,1.775325,-2.102831,-2.772425,0.291306,-5.601313,-0.163428,2.603303,3.006714,1.238949,-13.858797,-2.118351,-7.332264
7721,0.966447,0.013308,-0.247850,0.066140,0.923419,-0.044482,0.376265,0.061181,1.782277,-2.027312,-2.742038,0.354405,-5.688888,-0.140300,0.701137,1.839483,-0.079084,-13.444247,-2.548392,-8.059497
7722,0.965840,0.014432,-0.251319,0.061515,0.927666,-0.044545,0.365653,0.061238,1.736492,-1.926108,-2.612037,0.411965,-5.766835,-0.101342,3.312613,1.905665,0.778576,-12.993025,-2.141401,-8.887626
7723,0.965251,0.015616,-0.254634,0.056641,0.931902,-0.044498,0.354713,0.061293,1.668625,-1.828686,-2.502599,0.461701,-5.843403,-0.056523,2.612833,3.332738,0.495715,-12.600597,-1.808032,-9.680345
7724,0.964678,0.016812,-0.257770,0.051653,0.936110,-0.044359,0.343460,0.061361,1.555263,-1.719081,-2.374950,0.543757,-5.903756,0.013278,3.334280,5.029033,1.049852,-12.182060,-2.570662,-10.274263
7725,0.964123,0.017974,-0.260702,0.046681,0.940270,-0.044144,0.331914,0.061456,1.433482,-1.570772,-2.222524,0.643833,-5.959206,0.103147,5.580645,4.021932,1.563129,-11.891925,-3.262369,-10.602693
7726,0.963588,0.019054,-0.263406,0.041858,0.944364,-0.043869,0.320091,0.061594,1.262806,-1.424792,-2.089665,0.695844,-6.013115,0.168178,4.674565,6.453018,1.660096,-11.480113,-1.675573,-11.330117
7727,0.963081,0.020005,-0.265861,0.037319,0.948375,-0.043552,0.308010,0.061791,1.076538,-1.286423,-1.875648,0.746206,-6.067795,0.243911,5.094536,3.939154,1.157458,-11.117309,-1.662519,-11.579684
7728,0.962610,0.020781,-0.268043,0.033195,0.952286,-0.043209,0.295691,0.062060,0.887838,-1.157736,-1.637346,0.798717,-6.156273,0.329485,4.791368,2.579396,0.100462,-12.000344,-2.197139,-11.717435
7729,0.962187,0.021334,-0.269933,0.029619,0.956081,-0.042858,0.283153,0.062417,0.670012,-1.031072,-1.471636,0.830461,-6.246359,0.417530,3.247829,5.866389,-0.458101,-11.818306,-1.856520,-12.022663
7730,0.961822,0.021617,-0.271507,0.026725,0.959747,-0.042515,0.270416,0.062878,0.379212,-0.890264,-1.238151,0.873101,-6.315671,0.501905,4.275937,6.754136,0.069261,-10.694076,-2.729883,-12.399712
7731,0.961528,0.021584,-0.272746,0.024644,0.963269,-0.042198,0.257500,0.063457,-0.020392,-0.731372,-0.990124,0.919627,-6.401731,0.518464,4.740261,10.679817,1.437673,-11.930977,-3.436314,-12.085056
7732,0.961302,0.021227,-0.273684,0.023361,0.966675,-0.041908,0.244298,0.064050,-0.317040,-0.556322,-0.716387,0.966862,-6.498423,0.492172,5.597774,3.646036,-0.076200,-12.329054,-4.323201,-12.429497
7733,0.961136,0.020592,-0.274368,0.022718,0.969982,-0.041628,0.230719,0.064576,-0.513574,-0.386338,-0.493714,0.972009,-6.619238,0.462190,4.017426,-0.066225,-1.959442,-13.612615,-2.962464,-12.911870
7734,0.961034,0.019714,-0.274794,0.022642,0.973164,-0.041345,0.216810,0.065079,-0.655040,-0.176170,-0.356927,0.975429,-6.766999,0.450057,4.614339,-0.057738,-1.929376,-14.937425,-3.136881,-13.153519
7735,0.960998,0.018628,-0.274961,0.023057,0.976196,-0.041047,0.202616,0.065605,-0.761787,0.022728,-0.207852,0.993574,-6.923732,0.441281,3.803264,-2.236802,-3.295711,-15.781814,-3.886273,-13.487722
7736,0.961029,0.017366,-0.274864,0.023889,0.979054,-0.040720,0.188185,0.066199,-0.828594,0.208983,-0.064942,1.026605,-7.032043,0.492114,2.910461,-3.946267,-4.798463,-14.405457,-4.390688,-13.988619
7737,0.961128,0.015963,-0.274500,0.025063,0.981718,-0.040353,0.173565,0.066905,-0.920517,0.414669,0.046783,1.018616,-7.069231,0.502564,3.805600,-1.096129,-4.013861,-12.039223,-3.080245,-14.422194
7738,0.961294,0.014453,-0.273865,0.026504,0.984171,-0.039934,0.158806,0.067771,-0.996711,0.612389,0.154907,1.041867,-7.091606,0.578883,3.438741,-1.890685,-4.803737,-11.957387,-3.890104,-14.597243
7739,0.961529,0.012870,-0.272956,0.028137,0.986398,-0.039449,0.143957,0.068840,-1.105899,0.818819,0.307142,1.033771,-7.085907,0.715730,4.833948,-1.734264,-4.518989,-11.648503,-2.455801,-14.350066
7740,0.961832,0.011248,-0.271770,0.029887,0.988386,-0.038888,0.129068,0.070158,-1.246641,1.008675,0.488593,0.999799,-7.076674,0.880094,4.450033,-0.947372,-4.889764,-12.048409,-1.461650,-14.381447
7741,0.962206,0.009621,-0.270303,0.031680,0.990125,-0.038239,0.114190,0.071769,-1.405018,1.192096,0.692735,0.973646,-7.025042,1.049315,4.441380,-0.605887,-4.917430,-10.154001,-1.117142,-13.887706
7742,0.962651,0.008024,-0.268552,0.033441,0.991607,-0.037490,0.099372,0.073720,-1.571579,1.385245,0.894513,0.934887,-6.970960,1.076105,5.003544,0.235753,-4.636577,-8.711987,0.261309,-13.706136
7743,0.963170,0.006490,-0.266513,0.035094,0.992827,-0.036630,0.084667,0.076053,-1.748156,1.563591,1.049973,0.969937,-6.916771,1.105983,3.569025,1.804210,-4.067287,-8.276758,-1.580606,-13.464441
7744,0.963801,0.004965,-0.264039,0.036707,0.993804,-0.035582,0.069767,0.078863,-1.892834,1.750632,1.208445,1.017235,-6.911733,1.170099,4.088153,0.384894,-4.171276,-7.594071,-1.734901,-13.366212
7745,0.964559,0.003379,-0.261035,0.038403,0.994541,-0.034311,0.054427,0.082156,-1.970513,1.937908,1.304996,1.120553,-6.983092,1.226457,3.393932,-0.429205,-5.374600,-7.170448,-3.630228,-13.220676
7746,0.965418,0.001739,-0.257584,0.040194,0.995010,-0.032866,0.038787,0.085851,-2.029231,2.112412,1.352917,1.320557,-7.126986,1.413540,2.030573,0.812589,-6.099892,-7.044926,-8.221422,-13.803558
7747,0.966349,0.000052,-0.253767,0.042090,0.995197,-0.031294,0.022991,0.089866,-2.075527,2.288337,1.442447,1.481880,-7.196998,1.564079,3.149613,-0.790498,-6.021575,-2.437258,-7.004158,-12.435388
7748,0.967326,-0.001673,-0.249666,0.044103,0.995093,-0.029646,0.007181,0.094122,-2.114366,2.430553,1.495536,1.676507,-7.283871,1.771410,1.588200,0.585536,-7.172537,-2.298613,-9.905055,-11.925680
7749,0.968321,-0.003430,-0.245364,0.046243,0.994704,-0.027972,-0.008499,0.098537,-2.084049,2.499882,1.488318,1.754433,-7.290116,2.053491,-2.443105,-0.527762,-10.075995,1.770448,-7.893590,-10.590948
7750,0.969311,-0.005210,-0.240944,0.048521,0.994042,-0.026322,-0.023907,0.103032,-1.875729,2.574975,1.279398,1.710987,-7.238670,2.332041,-3.242010,-3.036236,-11.265455,4.449242,-6.565338,-8.138459
7751,0.970273,-0.007007,-0.236487,0.050948,0.993133,-0.024746,-0.038899,0.107528,-1.517366,2.559093,0.888901,1.638758,-7.114895,2.526598,-9.739060,-4.506690,-14.821639,5.104684,-7.519504,-4.868230
7752,0.971183,-0.008812,-0.232079,0.053536,0.992008,-0.023295,-0.053335,0.111947,-1.068836,2.545823,0.392702,1.511903,-6.857836,2.652900,-9.050294,-5.913282,-14.851029,5.371835,-5.682761,-1.238258
7753,0.972021,-0.010617,-0.227801,0.056295,0.990713,-0.022020,-0.067073,0.116211,-0.747819,2.575629,-0.075807,1.377271,-6.507601,2.857382,-4.928904,1.015907,-10.631916,7.006565,-6.518695,1.980194
7754,0.972768,-0.012416,-0.223740,0.059237,0.989295,-0.020971,-0.079974,0.120245,-0.452761,2.641413,-0.401356,1.240453,-6.160138,3.011494,0.832494,-2.010470,-7.793728,8.675808,-4.036459,2.911063
7755,0.973405,-0.014200,-0.219978,0.062373,0.987814,-0.020199,-0.091900,0.123974,0.000499,2.660380,-0.634934,1.133866,-5.887898,3.021548,0.794603,-12.448541,-11.113210,7.314170,0.678296,2.355907
7756,0.973980,-0.016047,-0.216200,0.066053,0.986242,-0.019635,-0.103264,0.127584,0.820279,2.694527,-0.888571,1.144949,-5.659300,2.912994,2.878301,-31.401016,-15.442291,7.852138,2.515006,2.252674
7757,0.974533,-0.018014,-0.212114,0.070486,0.984527,-0.019181,-0.114477,0.131278,1.397894,2.693626,-0.942406,1.175738,-5.491449,2.690552,5.201681,-21.179351,-13.865237,7.340596,5.564054,1.322746
7758,0.975041,-0.020063,-0.207836,0.075473,0.982697,-0.018843,-0.125402,0.135006,1.020425,2.693867,-0.444517,1.231265,-5.274197,2.633914,14.326912,20.242565,-1.639374,9.283467,3.423625,1.171618
7759,0.975486,-0.022156,-0.203482,0.080816,0.980786,-0.018629,-0.135902,0.138720,-0.216967,2.786144,0.858618,1.204998,-5.013654,2.701436,33.042861,46.571380,12.975264,11.668503,3.785128,-0.133362
7760,0.975854,-0.024257,-0.199171,0.086316,0.978834,-0.018545,-0.145843,0.142372,-1.848052,3.044165,2.767743,1.016242,-4.750887,2.756933,54.182507,50.472745,24.264822,13.386661,8.294177,-1.566465
7761,0.976140,-0.026328,-0.195025,0.091777,0.976888,-0.018597,-0.155091,0.145916,-2.656735,3.417304,3.935774,0.750859,-4.394730,2.627244,57.439257,19.553148,20.102285,17.945648,12.678982,-0.340716
7762,0.976343,-0.028332,-0.191162,0.097000,0.974997,-0.018792,-0.163513,0.149305,-3.084863,3.540028,4.617870,0.459334,-3.865086,2.269599,39.314165,7.106523,10.369564,26.590428,15.968849,3.207512
7763,0.976469,-0.030233,-0.187707,0.101788,0.973214,-0.019137,-0.170977,0.152495,-3.688837,3.326013,4.943830,0.177627,-3.244579,1.662652,12.989964,25.243282,7.344613,35.733373,19.539119,5.904987
7764,0.976528,-0.031993,-0.184782,0.105947,0.971596,-0.019638,-0.177353,0.155440,-3.836901,2.950245,4.447134,-0.030766,-2.499241,1.084609,-7.989958,18.862760,5.186552,42.026793,18.512937,8.498808
7765,0.976535,-0.033577,-0.182511,0.109281,0.970198,-0.020302,-0.182509,0.158094,-3.175227,2.328804,3.437345,-0.100859,-1.677503,0.708274,-29.516721,-17.321234,-3.412322,45.723184,12.544270,10.333897
7766,0.976503,-0.034947,-0.181018,0.111593,0.969075,-0.021134,-0.186316,0.160414,-2.452552,1.482287,1.893965,-0.148137,-0.982184,0.374897,-45.862551,-7.605328,-11.256270,41.556175,11.355246,9.215840
7767,0.976446,-0.036067,-0.180425,0.112689,0.968279,-0.022142,-0.188643,0.162354,-2.331987,-0.141713,-0.618181,-0.253242,-0.401633,0.195905,-104.853106,58.907743,-31.562439,33.961647,9.523769,7.740166
7768,0.976371,-0.036869,-0.180905,0.112315,0.967860,-0.023422,-0.189162,0.164060,-2.205700,-1.337125,-1.442236,-0.429792,0.079514,0.197930,-61.026106,20.109391,-22.660704,27.744294,7.051620,6.525257
7769,0.976272,-0.037351,-0.182434,0.110524,0.967807,-0.025028,-0.187813,0.165680,-1.420843,-1.683443,-0.949691,-0.640006,0.583425,0.291427,4.168005,-49.039444,-9.833045,25.135852,5.167594,7.227881
7770,0.976140,-0.037573,-0.184839,0.107578,0.968071,-0.026905,-0.184857,0.167163,0.026701,-1.864005,-0.761758,-0.842382,1.132992,0.344027,8.044528,-78.901507,-15.290184,23.170467,4.754916,7.401043
7771,0.975961,-0.037593,-0.187949,0.103740,0.968597,-0.028994,-0.180557,0.168458,1.122685,-1.941530,-0.830273,-1.042694,1.641882,0.323969,11.423497,-50.613169,-11.117164,19.467629,5.383432,4.719593
7772,0.975722,-0.037474,-0.191590,0.099272,0.969331,-0.031240,-0.175176,0.169514,1.545711,-2.089664,-1.375855,-1.187642,2.103661,0.241583,1.321102,1.939576,-7.439333,16.213817,4.919944,1.691138
7773,0.975416,-0.037274,-0.195590,0.094439,0.970218,-0.033585,-0.168977,0.170279,1.584646,-2.193794,-1.899198,-1.285993,2.565089,0.092483,2.524094,19.478499,-2.482566,13.738355,6.272827,-0.117887
7774,0.975041,-0.037054,-0.199780,0.089503,0.971210,-0.035974,-0.162223,0.170705,1.374851,-2.188834,-2.105552,-1.347802,2.961667,0.024113,11.523308,20.974728,2.909126,7.957421,4.132026,-3.111538
7775,0.974602,-0.036876,-0.203989,0.084731,0.972263,-0.038349,-0.155179,0.170742,1.113099,-2.202102,-2.305675,-1.457577,3.154639,-0.020739,8.294800,21.276829,1.819967,-1.655620,4.509147,-7.440406
7776,0.974114,-0.036799,-0.208051,0.080387,0.973341,-0.040654,-0.148112,0.170343,0.945442,-2.216237,-2.523018,-1.644677,3.035855,-0.167807,4.289051,14.775324,0.195432,-15.288180,8.047453,-11.196930
7777,0.973598,-0.036886,-0.211799,0.076736,0.974415,-0.042833,-0.141289,0.169463,0.956856,-2.233154,-2.896390,-1.842199,2.627953,-0.308780,-2.515027,9.578331,-1.757451,-24.812643,8.613757,-11.943315
7778,0.973077,-0.037198,-0.215067,0.074047,0.975463,-0.044832,-0.134979,0.168056,1.071286,-2.220637,-3.431904,-1.957365,1.768528,-0.804364,-8.785014,10.235958,-0.178454,-32.661048,12.992474,-11.639728
7779,0.972581,-0.037797,-0.217692,0.072584,0.976468,-0.046594,-0.129450,0.166079,1.051833,-2.030085,-3.989671,-1.839414,0.388530,-1.880559,-5.937693,19.605597,11.980176,-42.302350,12.887211,-2.994045
7780,0.972079,-0.038713,-0.219868,0.072265,0.977543,-0.048083,-0.124470,0.163108,0.734857,-1.436659,-4.450076,-1.269486,-1.059458,-3.118538,8.763731,36.366499,39.360864,-37.381991,3.333168,11.994223
