SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
3183206,0.893985,-0.008695,0.005565,-0.447977,-0.021146,-0.010012,-0.090019,0.030121,0.014608,-0.009436,0
3199872,0.893972,-0.008741,0.005595,-0.448002,0.127109,0.029930,-0.180361,0.028404,0.011916,-0.012242,0
3216538,0.893960,-0.008787,0.005624,-0.448026,-0.016787,-0.066342,-0.154772,0.026009,0.011504,-0.008603,0
3233204,0.893948,-0.008833,0.005653,-0.448047,0.114599,0.032164,-0.035181,0.027086,0.011134,-0.011348,0
3249870,0.893938,-0.008879,0.005683,-0.448066,0.064233,0.016734,-0.098174,0.028390,0.011454,-0.010702,0
3266536,0.893930,-0.008926,0.005713,-0.448082,0.131146,0.035753,-0.059868,0.028143,0.008862,-0.011472,0
3283202,0.893921,-0.008971,0.005743,-0.448098,0.123230,0.021996,-0.158694,0.027370,0.008650,-0.012898,0
3299868,0.893913,-0.009015,0.005774,-0.448113,-0.026946,0.053715,0.026505,0.027879,0.011687,-0.011807,0
3316534,0.893905,-0.009058,0.005805,-0.448128,-0.127275,0.026379,-0.005560,0.028141,0.017795,-0.008805,0
3333200,0.893897,-0.009101,0.005836,-0.448142,-0.050813,-0.085061,-0.024831,0.028220,0.019331,-0.005982,0
3349866,0.893890,-0.009145,0.005867,-0.448155,0.151734,0.040338,-0.075615,0.027492,0.016518,-0.007431,0
3366532,0.893883,-0.009189,0.005898,-0.448167,-0.074931,-0.068708,-0.118485,0.024161,0.016792,-0.004628,0
3383198,0.893877,-0.009234,0.005928,-0.448178,0.010138,0.084711,0.024231,0.028236,0.014932,-0.003944,0
3399864,0.893872,-0.009280,0.005958,-0.448187,-0.038721,0.048620,0.024876,0.028847,0.017776,-0.004243,0
3416530,0.893867,-0.009328,0.005988,-0.448195,-0.107529,0.005327,0.028722,0.029933,0.020228,-0.003495,0
3433196,0.893863,-0.009377,0.006017,-0.448202,0.016312,0.126066,0.083700,0.034287,0.021255,-0.004876,0
3449862,0.893860,-0.009429,0.006045,-0.448206,0.072580,-0.034933,0.018420,0.035177,0.019564,-0.004784,0
3466528,0.893858,-0.009484,0.006072,-0.448209,0.040103,0.051235,0.044953,0.035839,0.018933,-0.005841,0
3483194,0.893857,-0.009541,0.006100,-0.448210,0.025756,-0.070727,0.124037,0.035527,0.020165,-0.005438,0
3499860,0.893856,-0.009600,0.006126,-0.448209,0.094553,-0.002867,0.032068,0.034258,0.019487,-0.005643,0
3516526,0.893856,-0.009660,0.006152,-0.448207,-0.131221,-0.136648,0.076716,0.032271,0.022271,-0.000836,0
3533192,0.893857,-0.009722,0.006178,-0.448204,0.199681,0.064031,-0.092377,0.030665,0.019705,-0.004378,0
3549858,0.893859,-0.009784,0.006204,-0.448199,-0.040513,-0.174341,0.067586,0.027776,0.023864,-0.000318,0
3566524,0.893861,-0.009847,0.006229,-0.448194,-0.029967,-0.157585,-0.054721,0.026232,0.021426,0.004440,0
3583190,0.893863,-0.009911,0.006253,-0.448187,0.061032,-0.148493,-0.138768,0.020225,0.020341,0.006644,0
3599856,0.893866,-0.009974,0.006278,-0.448179,-0.010532,-0.056793,0.061104,0.017684,0.023009,0.006611,0
3616522,0.893869,-0.010036,0.006302,-0.448171,0.012846,-0.034202,-0.037468,0.016662,0.022711,0.007252,0
3633188,0.893873,-0.010098,0.006325,-0.448161,0.088654,-0.025322,0.015207,0.017337,0.021121,0.006639,0
3649854,0.893877,-0.010159,0.006348,-0.448152,0.032223,-0.010938,-0.023178,0.017649,0.019808,0.007128,0
3666520,0.893882,-0.010219,0.006371,-0.448140,0.027470,-0.010024,-0.016012,0.018708,0.017882,0.008195,0
3683186,0.893888,-0.010281,0.006393,-0.448127,0.020081,0.050437,0.089007,0.020636,0.020552,0.006670,0
