frame_index,T8_orientation_w,T8_orientation_x,T8_orientation_y,T8_orientation_z,T8_angularVelocity_x,T8_angularVelocity_y,T8_angularVelocity_z,T8_acceleration_x,T8_acceleration_y,T8_acceleration_z
12854,0.277828,0.272505,0.056815,-0.919415,-0.515477,0.887854,-0.367451,-1.385622,0.658646,0.136832
12855,0.277337,0.270951,0.056158,-0.920063,-0.527633,0.874319,-0.344193,-1.398125,0.526564,0.454184
12856,0.276885,0.269402,0.055473,-0.920696,-0.536518,0.861955,-0.32515,-1.297655,0.403718,0.352818
12857,0.276472,0.267855,0.054763,-0.921313,-0.551208,0.842233,-0.308358,-1.318492,0.429312,0.456602
12858,0.276102,0.26631,0.054033,-0.921915,-0.558155,0.831255,-0.283786,-1.375474,0.522246,0.434523
12859,0.275774,0.264765,0.053288,-0.922501,-0.57107,0.812158,-0.261081,-1.357366,0.489923,0.539703
12860,0.275492,0.263217,0.05253,-0.923072,-0.582478,0.797688,-0.235023,-1.465663,0.663667,0.512713
12861,0.275257,0.261665,0.051765,-0.923626,-0.595068,0.784419,-0.20759,-1.432554,0.732866,0.468618
12862,0.275071,0.260107,0.050995,-0.924164,-0.605832,0.770528,-0.178608,-1.524922,0.877666,0.498192
12863,0.274935,0.258541,0.050226,-0.924686,-0.610774,0.760346,-0.147944,-1.47084,0.91624,0.460194
12864,0.274851,0.256965,0.049461,-0.925192,-0.62225,0.747355,-0.107694,-1.760887,1.310713,0.659499
12865,0.27483,0.255391,0.048692,-0.925674,-0.627013,0.743563,-0.081104,-1.598003,0.980514,0.548338
12866,0.274878,0.253827,0.047911,-0.926131,-0.631007,0.728381,-0.064482,-1.375388,0.830427,0.83153
12867,0.274987,0.252268,0.047118,-0.926565,-0.634046,0.724986,-0.039107,-1.571161,1.062967,0.506851
12868,0.27515,0.25071,0.046315,-0.92698,-0.633111,0.723328,-0.019837,-1.528483,0.97439,0.674414
12869,0.27536,0.249148,0.045505,-0.927379,-0.63653,0.737359,0.00118,-1.648393,1.086622,0.254687
12870,0.27561,0.247577,0.044689,-0.927765,-0.642836,0.745131,0.013295,-1.558648,0.829787,0.359714
12871,0.275892,0.245992,0.043868,-0.928142,-0.647989,0.763466,0.030339,-1.751601,0.930019,0.063746
12872,0.2762,0.244389,0.043044,-0.928512,-0.647837,0.770009,0.042699,-1.736358,0.851213,0.553115
12873,0.276526,0.242762,0.042219,-0.92888,-0.645928,0.786429,0.06088,-1.896757,0.990358,0.372011
12874,0.276863,0.241107,0.041394,-0.929248,-0.648462,0.79946,0.079989,-1.972237,1.003783,0.295792
12875,0.277203,0.239419,0.040572,-0.929619,-0.650542,0.808233,0.097384,-1.951304,0.958061,0.4125
12876,0.27754,0.237693,0.039753,-0.929996,-0.649294,0.821298,0.10668,-1.902091,0.782861,0.362444
12877,0.277888,0.235924,0.038939,-0.930377,-0.652883,0.836267,0.118005,-1.873226,0.765665,0.08471
12878,0.278263,0.234115,0.038129,-0.930756,-0.650859,0.84537,0.125524,-1.820366,0.675927,0.253129
12879,0.278662,0.23227,0.03732,-0.931131,-0.65551,0.85517,0.131315,-1.79304,0.637483,0.119494
12880,0.279082,0.230396,0.036512,-0.931503,-0.663488,0.862238,0.134843,-1.832378,0.589879,0.09427
12881,0.279519,0.228499,0.035703,-0.93187,-0.666905,0.872331,0.131131,-1.663136,0.345528,-0.001743
12882,0.279971,0.226584,0.034891,-0.932233,-0.672812,0.873916,0.13183,-1.752285,0.378507,0.074273
12883,0.280435,0.224656,0.034074,-0.93259,-0.679585,0.878314,0.133017,-1.642872,0.44584,-0.132123
12884,0.280908,0.222722,0.033252,-0.932942,-0.684907,0.883321,0.132354,-1.567315,0.461352,-0.279393
12885,0.281385,0.220786,0.032422,-0.933287,-0.692296,0.889988,0.137722,-1.58119,0.59829,-0.449304
12886,0.281866,0.218856,0.031584,-0.933625,-0.69708,0.891756,0.146139,-1.637971,0.808409,-0.418308
12887,0.282346,0.216936,0.030735,-0.933957,-0.698686,0.888457,0.145248,-1.52929,0.451796,-0.339049
12888,0.282822,0.215033,0.029874,-0.934281,-0.702038,0.88075,0.147665,-1.472489,0.495562,-0.392003
12889,0.283299,0.213133,0.029,-0.934599,-0.698752,0.866749,0.158406,-1.759872,0.75298,-0.269957
12890,0.283786,0.211223,0.028113,-0.934912,-0.693091,0.849495,0.175095,-1.622871,0.908063,-0.319581
12891,0.284279,0.209306,0.027216,-0.93522,-0.689779,0.836382,0.185641,-1.372556,0.895045,-0.696176
12892,0.284779,0.207384,0.02631,-0.935522,-0.688701,0.82536,0.191172,-1.214692,0.671223,-0.85369
12893,0.285284,0.205462,0.025396,-0.935817,-0.686131,0.813095,0.195585,-1.409569,0.557811,-0.850789
12894,0.285794,0.203542,0.024477,-0.936105,-0.692342,0.803406,0.190126,-1.407606,0.122538,-1.06051
12895,0.286307,0.201628,0.023554,-0.936386,-0.707796,0.804175,0.153472,-0.873134,-0.707067,-1.495569
12896,0.286823,0.199722,0.022628,-0.93666,-0.722869,0.804853,0.109787,-0.48855,-0.72501,-1.668358
12897,0.287341,0.197829,0.021702,-0.936925,-0.728908,0.808644,0.09898,-0.84825,0.150114,-1.640008
12898,0.28786,0.195951,0.020777,-0.937181,-0.734818,0.806404,0.109135,-1.188081,0.592239,-1.6297
12899,0.288378,0.194091,0.019854,-0.937429,-0.729811,0.793493,0.114317,-1.325642,0.415806,-1.167463
12900,0.288895,0.192253,0.018937,-0.937667,-0.728714,0.784302,0.102956,-1.187869,-0.021079,-1.328464
12901,0.289409,0.19043,0.018013,-0.937899,-0.744805,0.794834,0.084606,-1.216138,-0.15524,-2.166141
12902,0.289917,0.188615,0.017075,-0.938126,-0.757249,0.803555,0.082556,-1.448981,0.209647,-2.071102
12903,0.290422,0.18681,0.016128,-0.938348,-0.761494,0.810981,0.097697,-1.64774,0.755564,-1.967039
12904,0.290927,0.185015,0.015176,-0.938563,-0.749353,0.805846,0.117045,-1.60301,0.99561,-1.506888
12905,0.291433,0.183233,0.014223,-0.93877,-0.731821,0.794223,0.138028,-1.544284,1.06069,-1.286889
12906,0.291944,0.181464,0.013274,-0.938969,-0.709837,0.778603,0.15841,-1.520743,1.060127,-1.106162
12907,0.292462,0.17971,0.012333,-0.939158,-0.700832,0.766039,0.168633,-1.326981,0.7437,-1.457719
12908,0.292988,0.177973,0.011406,-0.939337,-0.696929,0.749763,0.176828,-1.176282,0.943981,-1.395323
12909,0.293526,0.176253,0.010495,-0.939504,-0.69489,0.74177,0.184104,-1.153251,0.874347,-1.613144
12910,0.294077,0.174553,0.009607,-0.939658,-0.690144,0.731376,0.194339,-1.120565,0.933332,-1.384795
12911,0.294644,0.172874,0.008744,-0.939799,-0.687311,0.725688,0.201536,-1.147716,0.825477,-1.418366
12912,0.29523,0.171217,0.007913,-0.939926,-0.685922,0.715364,0.205039,-1.021803,0.740904,-1.235921
12913,0.295833,0.169575,0.007107,-0.940041,-0.685788,0.707511,0.201288,-0.972539,0.540461,-1.280446
12914,0.296452,0.16794,0.00632,-0.940145,-0.684427,0.697562,0.198362,-0.971675,0.631973,-1.021911
12915,0.297084,0.166317,0.00555,-0.940239,-0.68649,0.68956,0.196092,-1.151933,0.552438,-1.019913
12916,0.29773,0.164708,0.004797,-0.940322,-0.678837,0.675222,0.198785,-1.189085,0.653678,-0.574224
12917,0.298386,0.163117,0.004062,-0.940394,-0.676116,0.663272,0.203999,-1.328655,0.725354,-0.6316
12918,0.299053,0.161549,0.003344,-0.940456,-0.671246,0.655049,0.216209,-1.509799,0.669098,-0.660025
12919,0.29973,0.160005,0.002643,-0.940507,-0.661291,0.645574,0.231365,-1.598438,0.814462,-0.444815
12920,0.300414,0.158489,0.001959,-0.940547,-0.649286,0.637185,0.249055,-1.643728,0.889765,-0.439079
12921,0.301105,0.157006,0.001292,-0.940576,-0.638288,0.632681,0.258795,-1.567909,0.648257,-0.564256
12922,0.301802,0.155559,0.000641,-0.940594,-0.628755,0.62074,0.266236,-1.383441,0.52548,-0.453334
12923,0.302503,0.15415,7e-06,-0.940601,-0.618758,0.610967,0.27306,-1.497623,0.474382,-0.465993
12924,0.303207,0.152784,-0.000612,-0.940597,-0.608357,0.607009,0.281753,-1.52706,0.578493,-0.557898
12925,0.303928,0.151447,-0.001221,-0.94058,-0.5936,0.596083,0.292301,-1.658888,0.522526,-0.366193
12926,0.304674,0.150125,-0.001827,-0.940549,-0.578615,0.579315,0.299643,-1.578568,0.426267,-0.129761
12927,0.305439,0.148825,-0.002425,-0.940506,-0.566974,0.569448,0.299168,-1.511739,0.182461,-0.37391
12928,0.306217,0.147551,-0.00301,-0.940452,-0.55404,0.560463,0.303547,-1.645988,0.284057,-0.380543
12929,0.307003,0.14631,-0.003578,-0.940388,-0.536741,0.550015,0.321327,-1.822059,0.781785,-0.240329
12930,0.307789,0.145106,-0.004125,-0.940315,-0.515589,0.528206,0.327918,-1.536663,0.459816,0.024733
12931,0.308571,0.143946,-0.004648,-0.940235,-0.495662,0.505323,0.330905,-1.44272,0.341495,-0.018152
12932,0.309341,0.142834,-0.00514,-0.940149,-0.472928,0.481477,0.327957,-1.376614,0.154644,0.130404
12933,0.310095,0.141778,-0.0056,-0.940058,-0.452254,0.461293,0.326246,-1.359599,0.215444,0.004394
12934,0.310825,0.140781,-0.006021,-0.939964,-0.42998,0.445393,0.323061,-1.466633,0.149017,-0.041888
12935,0.311527,0.13985,-0.006401,-0.939868,-0.415943,0.426126,0.31222,-1.338868,-0.151908,-0.073745
12936,0.312193,0.138989,-0.006734,-0.939772,-0.401027,0.404971,0.289644,-1.125479,-0.572583,0.055211
12937,0.312835,0.138202,-0.007006,-0.939673,-0.376608,0.385794,0.281083,-1.235018,-0.171455,0.168777
12938,0.313465,0.137483,-0.007213,-0.939567,-0.351948,0.362169,0.276713,-1.265197,-0.099859,0.320652
12939,0.314081,0.136828,-0.007366,-0.939456,-0.320937,0.335021,0.271122,-1.299388,-0.208745,0.546109
12940,0.314682,0.136231,-0.007475,-0.93934,-0.290806,0.305757,0.262395,-1.234735,-0.504738,0.62353
12941,0.315267,0.13569,-0.00755,-0.939222,-0.259564,0.275455,0.258521,-1.411723,-0.435332,0.658016
12942,0.315834,0.135199,-0.007602,-0.939102,-0.226089,0.244517,0.264339,-1.510917,-0.282809,0.731515
12943,0.316381,0.134753,-0.007641,-0.938981,-0.195659,0.216574,0.269835,-1.681374,-0.273435,0.650876
12944,0.316907,0.134349,-0.007678,-0.938862,-0.17381,0.196787,0.252087,-1.248091,-0.972162,0.270722
12945,0.317411,0.133982,-0.007724,-0.938744,-0.155776,0.179527,0.234096,-1.277555,-0.932231,0.022759
12946,0.31789,0.133647,-0.007789,-0.938629,-0.13635,0.158907,0.223638,-1.279598,-0.808242,0.157441
12947,0.318344,0.133341,-0.007884,-0.938518,-0.112675,0.137535,0.219315,-1.318143,-0.723896,0.1898
12948,0.31877,0.133058,-0.008018,-0.938412,-0.098591,0.122085,0.204817,-1.08316,-1.038967,-0.0902
12949,0.319167,0.132804,-0.008181,-0.938312,-0.089594,0.107565,0.188829,-0.98956,-1.073161,-0.330989
12950,0.319534,0.132588,-0.008355,-0.938216,-0.075943,0.085857,0.177714,-0.885169,-1.053541,-0.132437
12951,0.319874,0.13241,-0.008538,-0.938123,-0.068276,0.063231,0.178365,-1.025821,-0.765546,-0.260983
12952,0.32019,0.132269,-0.00873,-0.938034,-0.054336,0.046868,0.17734,-0.902963,-0.86008,-0.285505
12953,0.320483,0.132164,-0.00893,-0.937946,-0.04937,0.02909,0.169258,-0.744513,-0.98884,-0.521655
12954,0.320756,0.132097,-0.009139,-0.937861,-0.048638,0.019412,0.148523,-0.473613,-1.344165,-0.770847
12955,0.321011,0.132066,-0.009355,-0.937776,-0.0443,0.002046,0.137525,-0.503007,-1.136152,-0.563189
12956,0.32125,0.132072,-0.009577,-0.937691,-0.037681,-0.015487,0.130314,-0.523544,-0.996151,-0.511371
12957,0.321475,0.132113,-0.009806,-0.937605,-0.037156,-0.029197,0.122014,-0.449158,-1.042723,-0.764805
12958,0.321689,0.13219,-0.010041,-0.937519,-0.032212,-0.043257,0.117091,-0.319768,-0.890256,-0.753306
12959,0.321894,0.132303,-0.010281,-0.93743,-0.022837,-0.063192,0.121161,-0.411176,-0.624257,-0.432946
12960,0.322093,0.132451,-0.010526,-0.937338,-0.02316,-0.072398,0.122203,-0.304682,-0.661953,-0.955981
12961,0.322281,0.132647,-0.010782,-0.937243,-0.020469,-0.084634,0.121394,-0.259275,-0.697515,-0.822724
12962,0.322455,0.132897,-0.011054,-0.937144,-0.019913,-0.09798,0.116123,-0.053991,-0.801331,-0.787426
12963,0.322614,0.133196,-0.011337,-0.937044,-0.019355,-0.111261,0.112673,-0.037752,-0.738942,-0.702191
12964,0.322759,0.133537,-0.011631,-0.936941,-0.023309,-0.122893,0.104633,0.058106,-1.019179,-0.814755
12965,0.322891,0.133914,-0.01193,-0.936838,-0.029458,-0.135526,0.092766,0.10969,-1.120297,-0.69885
12966,0.32301,0.134321,-0.012233,-0.936735,-0.032131,-0.150659,0.07696,0.262509,-1.218367,-0.531954
12967,0.323116,0.134751,-0.012536,-0.936633,-0.039875,-0.158469,0.068236,0.250133,-1.091801,-0.655844
12968,0.323209,0.135199,-0.012836,-0.936532,-0.042853,-0.167422,0.053746,0.359509,-1.239562,-0.458824
12969,0.32329,0.135657,-0.013131,-0.936434,-0.048242,-0.177678,0.045441,0.279386,-1.164397,-0.273082
12970,0.323359,0.136121,-0.013416,-0.936339,-0.051484,-0.190173,0.033415,0.381245,-1.3294,0.019442
12971,0.323417,0.136583,-0.013689,-0.936247,-0.060265,-0.203035,0.012572,0.472322,-1.623673,0.134056
12972,0.323464,0.137037,-0.013947,-0.936161,-0.064891,-0.211893,-0.006602,0.42233,-1.720399,0.330775
12973,0.323495,0.1375,-0.014191,-0.936079,-0.068178,-0.223849,-0.023248,0.346276,-1.615149,0.614244
12974,0.323507,0.13799,-0.014427,-0.935999,-0.068235,-0.23544,-0.043401,0.479073,-1.722001,0.782387
12975,0.323501,0.138501,-0.014655,-0.935922,-0.073684,-0.244609,-0.055795,0.284384,-1.605948,0.779528
12976,0.323481,0.139029,-0.014877,-0.935847,-0.07679,-0.246453,-0.065816,0.236414,-1.59294,0.741687
12977,0.323449,0.139567,-0.015092,-0.935775,-0.07704,-0.252626,-0.066754,0.096968,-1.258949,1.009107
12978,0.323407,0.140112,-0.015302,-0.935704,-0.074779,-0.255483,-0.067495,-0.062718,-1.257729,1.050249
12979,0.323357,0.140656,-0.015509,-0.935636,-0.070675,-0.263907,-0.062499,-0.095114,-1.183194,1.296013
12980,0.323303,0.141197,-0.015711,-0.93557,-0.060561,-0.269043,-0.047392,-0.242308,-0.825214,1.158838
12981,0.323247,0.141727,-0.015912,-0.935506,-0.049511,-0.273096,-0.027198,-0.406957,-0.578065,1.128505
12982,0.32319,0.142242,-0.016111,-0.935444,-0.045579,-0.275725,-0.018523,-0.256587,-0.961299,1.039793
12983,0.323136,0.142737,-0.01631,-0.935384,-0.049164,-0.285221,-0.01808,-0.274196,-1.272371,1.248393
12984,0.323088,0.143207,-0.016509,-0.935325,-0.057766,-0.283049,-0.030723,-0.279191,-1.670817,0.846632
12985,0.323034,0.143659,-0.01671,-0.935271,-0.078284,-0.280797,-0.066588,0.110345,-2.277633,0.518905
12986,0.322968,0.144104,-0.016915,-0.935222,-0.08956,-0.271698,-0.098272,0.221009,-1.989522,0.317015
12987,0.322893,0.144542,-0.017121,-0.935176,-0.088086,-0.260644,-0.097413,-0.273254,-0.972755,0.342555
12988,0.322812,0.144971,-0.017327,-0.935134,-0.07433,-0.250413,-0.085173,-0.569421,-0.683669,0.571234
12989,0.322728,0.14539,-0.01753,-0.935094,-0.065995,-0.24178,-0.083682,-0.517566,-1.07151,0.417633
12990,0.322646,0.145798,-0.017729,-0.935055,-0.06942,-0.22852,-0.092365,-0.594817,-1.451695,0.076123
12991,0.322568,0.146194,-0.017922,-0.935017,-0.081453,-0.202171,-0.100675,-0.604275,-1.444867,-0.419705
12992,0.322499,0.146577,-0.018107,-0.934977,-0.086789,-0.169075,-0.091076,-0.829949,-0.884399,-0.597529
12993,0.322441,0.146947,-0.018283,-0.934935,-0.079367,-0.145507,-0.066929,-1.002244,-0.378854,-0.2734
12994,0.322399,0.147301,-0.018447,-0.934891,-0.062295,-0.129137,-0.042712,-0.857106,-0.381531,-0.049007
12995,0.322375,0.147638,-0.018598,-0.934843,-0.038197,-0.117842,-0.020879,-0.726349,-0.492881,0.066324
12996,0.322374,0.147959,-0.018733,-0.93479,-0.023751,-0.113775,-0.002483,-0.717151,-0.721069,0.111329
12997,0.322389,0.148259,-0.018852,-0.934735,-0.012626,-0.114329,0.005438,-0.507715,-0.999392,0.093338
12998,0.322411,0.148538,-0.018954,-0.934681,-0.013039,-0.116159,0.01416,-0.586135,-1.054989,0.041236
12999,0.322443,0.148798,-0.019043,-0.934627,-0.013675,-0.114278,0.013065,-0.401051,-1.36046,-0.029003
13000,0.322485,0.149042,-0.01912,-0.934572,-0.015026,-0.116845,0.015444,-0.398271,-1.338105,0.06156
13001,0.322539,0.149272,-0.019187,-0.934515,-0.013891,-0.123647,0.016155,-0.348052,-1.388903,0.300844
13002,0.322606,0.14949,-0.019247,-0.934456,-0.015466,-0.121029,0.014457,-0.297888,-1.433372,0.006026
13003,0.322688,0.149699,-0.019301,-0.934393,-0.02021,-0.117472,0.012686,-0.254568,-1.516495,-0.091752
13004,0.322785,0.149901,-0.019352,-0.934326,-0.022299,-0.118588,0.018597,-0.417861,-1.249607,0.17747
13005,0.3229,0.150098,-0.019401,-0.934254,-0.023364,-0.119662,0.023293,-0.444938,-1.309472,0.188985
13006,0.323034,0.150293,-0.019451,-0.934175,-0.025995,-0.109697,0.037648,-0.714744,-1.125328,0.021764
13007,0.323187,0.150489,-0.019504,-0.934089,-0.029783,-0.099311,0.054229,-0.778877,-1.046146,0.03752
13008,0.323362,0.150687,-0.019561,-0.933996,-0.028538,-0.089201,0.069222,-0.804032,-1.097889,0.130493
13009,0.323565,0.150883,-0.019624,-0.933892,-0.027687,-0.081623,0.091752,-0.860645,-0.874679,0.067544
13010,0.323797,0.15107,-0.019689,-0.93378,-0.020476,-0.073709,0.111422,-0.785125,-0.84662,0.148426
13011,0.324056,0.151251,-0.019756,-0.93366,-0.018306,-0.075429,0.125094,-0.652619,-0.989418,0.279971
13012,0.324336,0.151426,-0.019823,-0.933533,-0.015156,-0.072267,0.140526,-0.709259,-0.938387,0.167793
13013,0.324633,0.151596,-0.019889,-0.933401,-0.00843,-0.074709,0.152477,-0.642767,-0.972358,0.350178
13014,0.324943,0.151763,-0.019952,-0.933264,-0.003252,-0.072631,0.15818,-0.573728,-1.104639,0.168482
13015,0.325262,0.151928,-0.02001,-0.933125,-0.002969,-0.068818,0.164502,-0.641357,-1.027507,-0.033638
13016,0.325586,0.152092,-0.020063,-0.932984,-0.002301,-0.063091,0.169628,-0.702201,-1.164112,-0.056379
13017,0.325909,0.152256,-0.020108,-0.932844,-0.000815,-0.058292,0.172902,-0.640253,-1.11802,-0.124349
13018,0.326229,0.152422,-0.020144,-0.932704,0.001328,-0.052324,0.17346,-0.645777,-1.201976,-0.230042
13019,0.32654,0.15259,-0.02017,-0.932567,0.004381,-0.046219,0.177744,-0.641842,-0.992497,-0.237618
13020,0.326839,0.152763,-0.020185,-0.932434,0.006805,-0.040101,0.178909,-0.541002,-1.010676,-0.406379
13021,0.327131,0.152938,-0.020188,-0.932302,0.012451,-0.037914,0.180244,-0.476702,-0.94033,-0.316522
13022,0.327426,0.153114,-0.020183,-0.93217,0.020061,-0.039688,0.176266,-0.239764,-1.015753,-0.291409
13023,0.327723,0.153289,-0.020169,-0.932037,0.026574,-0.040907,0.179124,-0.440774,-0.846538,-0.284155
13024,0.328021,0.153465,-0.020147,-0.931904,0.038404,-0.042917,0.17616,-0.426295,-1.039042,-0.175861
13025,0.328319,0.153642,-0.020117,-0.93177,0.047992,-0.046263,0.176399,-0.479351,-0.965789,-0.181587
13026,0.328617,0.153819,-0.020082,-0.931637,0.057872,-0.051072,0.166735,-0.288862,-1.345263,-0.077142
13027,0.328913,0.153996,-0.020039,-0.931504,0.071449,-0.050503,0.159626,-0.315271,-1.226716,-0.145263
13028,0.329207,0.154173,-0.019991,-0.931372,0.083046,-0.050154,0.16283,-0.41343,-0.980742,-0.266174
13029,0.329497,0.154352,-0.019938,-0.931241,0.093794,-0.050271,0.166723,-0.447738,-1.059351,-0.161236
13030,0.329784,0.15453,-0.019881,-0.931111,0.099253,-0.052069,0.171055,-0.52041,-1.065015,-0.25375
13031,0.330067,0.154709,-0.019819,-0.930982,0.105639,-0.05196,0.166304,-0.336645,-1.344629,-0.254106
13032,0.330344,0.154889,-0.019754,-0.930856,0.108796,-0.052392,0.165612,-0.390418,-1.37633,-0.369923
13033,0.330613,0.155072,-0.019684,-0.930731,0.110677,-0.051502,0.160452,-0.314845,-1.50298,-0.42886
13034,0.330875,0.15526,-0.019607,-0.930608,0.107686,-0.048942,0.158599,-0.291824,-1.45828,-0.654086
13035,0.331131,0.155451,-0.019523,-0.930487,0.106308,-0.049843,0.15731,-0.261422,-1.459232,-0.579731
13036,0.331383,0.155644,-0.019433,-0.930367,0.105564,-0.050718,0.154671,-0.190587,-1.558995,-0.583948
13037,0.331631,0.155837,-0.019339,-0.930248,0.104744,-0.054683,0.149959,-0.064707,-1.607581,-0.544954
13038,0.331878,0.15603,-0.01924,-0.93013,0.100046,-0.059298,0.14477,-0.10128,-1.672804,-0.605818
13039,0.332125,0.15622,-0.019137,-0.930012,0.094549,-0.058126,0.148086,-0.262736,-1.40991,-0.640364
13040,0.332373,0.156406,-0.019031,-0.929894,0.089622,-0.054079,0.147526,-0.207348,-1.492662,-0.787595
13041,0.332625,0.156588,-0.018922,-0.929776,0.083149,-0.054549,0.150587,-0.129765,-1.382107,-0.651071
13042,0.332882,0.156762,-0.018811,-0.929657,0.079304,-0.053378,0.153886,-0.331168,-1.30868,-0.546262
13043,0.333144,0.156929,-0.018698,-0.929537,0.074467,-0.049054,0.154548,-0.249881,-1.352063,-0.643018
13044,0.333415,0.157086,-0.018585,-0.929416,0.067445,-0.044435,0.159966,-0.34058,-1.237942,-0.69066
13045,0.333696,0.15724,-0.018472,-0.929291,0.06113,-0.038861,0.16356,-0.378978,-1.207927,-0.55876
13046,0.33399,0.157396,-0.018358,-0.929161,0.058197,-0.027871,0.1689,-0.394155,-1.092807,-0.716188
13047,0.334293,0.157552,-0.018242,-0.929028,0.056605,-0.021276,0.170683,-0.324391,-1.17302,-0.444376
13048,0.334602,0.157705,-0.018125,-0.928893,0.052436,-0.013979,0.17279,-0.359039,-1.25288,-0.483931
13049,0.334914,0.157854,-0.018005,-0.928757,0.050432,-0.003244,0.173806,-0.326943,-1.131189,-0.37917
13050,0.335227,0.157994,-0.017881,-0.928623,0.048677,0.005326,0.171489,-0.279047,-1.275677,-0.370599
13051,0.335536,0.158124,-0.017754,-0.928492,0.043538,0.017492,0.170129,-0.409435,-1.250771,-0.439081
13052,0.33584,0.158242,-0.017622,-0.928364,0.041916,0.0257,0.167628,-0.317256,-1.229564,-0.26181
13053,0.336135,0.158344,-0.017484,-0.928243,0.037286,0.036379,0.165014,-0.328361,-1.248855,-0.383715
13054,0.336418,0.158428,-0.01734,-0.928129,0.034722,0.045909,0.161781,-0.378356,-1.161705,-0.250933
13055,0.336687,0.158492,-0.017189,-0.928023,0.031075,0.058013,0.15756,-0.349803,-1.235991,-0.306793
13056,0.336938,0.158533,-0.01703,-0.927928,0.029355,0.068085,0.150703,-0.364033,-1.286629,-0.25684
13057,0.337175,0.158552,-0.016868,-0.927841,0.031376,0.074989,0.145581,-0.353063,-1.14447,-0.129135
13058,0.337406,0.158554,-0.016704,-0.92776,0.031284,0.085197,0.143798,-0.455834,-1.041932,-0.208617
13059,0.337629,0.158539,-0.016537,-0.927685,0.030258,0.094153,0.139026,-0.394467,-1.109763,-0.273299
13060,0.337843,0.158507,-0.016366,-0.927615,0.02867,0.1054,0.133722,-0.348495,-1.095011,-0.339093
13061,0.338049,0.15846,-0.01619,-0.927551,0.027874,0.114436,0.123459,-0.291889,-1.255069,-0.270921
13062,0.338246,0.158399,-0.016007,-0.927493,0.028874,0.120374,0.112793,-0.315189,-1.287395,-0.160406
