SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
2733224,0.396641,0.606197,-0.330456,0.604980,-0.642922,-0.284524,-0.497559,0.058264,-0.096858,0.259017,0
2749890,0.396184,0.606609,-0.330128,0.605046,-0.450207,-0.163783,-0.645318,0.048660,-0.102433,0.288357,0
2766556,0.395703,0.607020,-0.329790,0.605131,-0.443715,-0.172141,-0.665845,0.036372,-0.109724,0.315601,0
2783222,0.395201,0.607428,-0.329444,0.605239,-0.382707,-0.316466,-0.677309,0.027204,-0.116202,0.343741,0
2799888,0.394678,0.607825,-0.329091,0.605373,-0.361341,-0.229557,-0.691831,0.014977,-0.121438,0.374722,0
2816554,0.394137,0.608210,-0.328733,0.605534,-0.312088,-0.279344,-0.693187,0.004878,-0.124512,0.407099,0
2833220,0.393578,0.608575,-0.328371,0.605727,-0.310309,-0.304638,-0.823748,-0.005607,-0.127439,0.436444,0
2849886,-0.393003,-0.608918,0.328006,-0.605953,-0.137401,-0.144330,-0.760117,-0.020079,-0.127709,0.458122,0
2866552,0.392389,0.609253,-0.327623,0.606223,-0.029097,-0.090118,-0.838096,-0.032513,-0.127801,0.473691,0
2883218,0.391720,0.609592,-0.327208,0.606538,0.108924,-0.088892,-0.782566,-0.043681,-0.121394,0.484114,0
2899884,0.391008,0.609931,-0.326770,0.606893,0.333610,0.103309,-0.752326,-0.058345,-0.115272,0.487393,0
2916550,0.390264,0.610265,-0.326318,0.607279,0.420041,0.256610,-0.710133,-0.073096,-0.107801,0.486501,0
2933216,0.389499,0.610589,-0.325858,0.607690,0.647370,0.211008,-0.628251,-0.083030,-0.094811,0.484673,0
2949882,0.388726,0.610900,-0.325399,0.608119,0.676099,0.323742,-0.514965,-0.092987,-0.085267,0.475646,0
2966548,0.387954,0.611191,-0.324950,0.608560,1.114033,0.488291,-0.350337,-0.106597,-0.065420,0.459886,0
2983214,0.387197,0.611458,-0.324517,0.609004,1.359752,0.534987,-0.283422,-0.114561,-0.042650,0.443218,0
2999880,0.386465,0.611697,-0.324109,0.609446,1.465406,0.694538,-0.077560,-0.125994,-0.020749,0.415926,0
