SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
237273842,0.075931,-0.033523,0.816697,-0.571066,-0.126338,0.516570,0.095080,0.161689,0.090833,-0.271382,0
237290508,0.075927,-0.032839,0.817071,-0.570571,0.012754,0.286772,0.115315,0.174213,0.089002,-0.276872,0
237307174,0.075922,-0.032145,0.817443,-0.570078,-0.142351,0.260248,-0.098909,0.182773,0.090934,-0.279540,0
237323840,0.075919,-0.031440,0.817811,-0.569591,-0.171072,0.142295,-0.178590,0.195784,0.093508,-0.287957,0
237340506,0.075917,-0.030724,0.818172,-0.569111,0.231821,-0.651705,0.523549,0.221140,0.084290,-0.314780,0
237357172,0.075917,-0.029996,0.818526,-0.568640,0.112341,-0.010485,0.489219,0.241774,0.077123,-0.326939,0
237373838,0.075918,-0.029255,0.818870,-0.568183,-0.284650,0.436154,-0.258824,0.241168,0.080138,-0.320597,0
237390504,0.075922,-0.028501,0.819204,-0.567740,-0.203346,0.358725,0.003850,0.246543,0.080230,-0.318161,0
237407170,0.075928,-0.027733,0.819524,-0.567315,-0.062317,-0.147525,0.239128,0.256921,0.076566,-0.325089,0
237423836,0.075936,-0.026951,0.819829,-0.566910,-0.133670,0.402959,0.032329,0.255107,0.074466,-0.316555,0
237440502,0.075948,-0.026153,0.820119,-0.566527,-0.150621,0.282125,0.109566,0.248440,0.070685,-0.311533,0
237457168,0.075956,-0.025330,0.820395,-0.566163,0.063235,-0.257319,0.326427,0.259510,0.062884,-0.324764,0
237473834,0.075952,-0.024474,0.820664,-0.565812,0.270326,-0.522802,0.610339,0.274604,0.048951,-0.347497,0
237490500,0.075943,-0.023591,0.820924,-0.565474,0.169479,-0.146553,0.488963,0.288995,0.036660,-0.362267,0
237507166,0.075931,-0.022689,0.821173,-0.565150,-0.112373,0.806496,-0.077939,0.286133,0.031812,-0.354590,0
237523832,0.075922,-0.021774,0.821411,-0.564842,-0.345544,0.179052,-0.397982,0.279913,0.032386,-0.356806,0
237540498,0.075919,-0.020852,0.821636,-0.564549,-0.098568,-0.219676,-0.164167,0.276982,0.028882,-0.367024,0
237557164,0.075926,-0.019930,0.821849,-0.564272,-0.128724,-0.209436,-0.143497,0.269207,0.025839,-0.376006,0
237573830,0.075948,-0.019013,0.822046,-0.564013,-0.272377,-0.331290,-0.176775,0.253863,0.023126,-0.384475,0
237590496,0.075990,-0.018109,0.822229,-0.563771,-0.212313,0.057458,0.085528,0.243571,0.021337,-0.388177,0
