SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
3149874,0.439840,0.598454,-0.387322,0.546236,1.667679,0.918643,1.072122,0.117642,-0.186642,0.387056,0
3166540,0.439255,0.599073,-0.386982,0.546271,1.834828,0.715826,1.147548,0.103084,-0.165194,0.368066,0
3183206,0.438669,0.599671,-0.386638,0.546329,1.801468,0.908311,1.138050,0.086021,-0.146940,0.350219,0
3199872,0.438083,0.600247,-0.386290,0.546414,2.127664,0.945393,1.167059,0.068234,-0.122652,0.334619,0
3216538,0.437498,0.600797,-0.385935,0.546528,1.888344,0.905445,1.250471,0.051596,-0.102043,0.317640,0
3233204,0.436917,0.601320,-0.385571,0.546675,1.832008,1.019264,1.274214,0.034559,-0.082838,0.309547,0
3249870,0.436340,0.601812,-0.385196,0.546858,1.852066,0.939502,1.152386,0.019469,-0.064559,0.304592,0
3266536,0.435788,0.602248,-0.384830,0.547076,1.820373,0.860513,1.153392,0.006215,-0.048883,0.302887,0
3283202,0.435272,0.602611,-0.384488,0.547327,1.586061,0.754924,1.097408,-0.004486,-0.036289,0.302647,0
3299868,0.434778,0.602920,-0.384161,0.547609,1.545907,0.750572,1.039189,-0.014588,-0.026430,0.312019,0
3316534,0.434297,0.603190,-0.383838,0.547920,1.360007,0.815368,1.126451,-0.024992,-0.019915,0.325907,0
3333200,0.433816,0.603438,-0.383511,0.548257,1.299013,0.758009,1.063372,-0.034106,-0.016107,0.346158,0
3349866,0.433324,0.603679,-0.383169,0.548619,1.138105,0.729382,1.122752,-0.042943,-0.015492,0.374092,0
3366532,0.432809,0.603931,-0.382803,0.549004,0.850517,0.742392,1.104448,-0.050644,-0.021540,0.405158,0
3383198,0.432258,0.604209,-0.382404,0.549410,0.955460,0.679411,1.085570,-0.057025,-0.025651,0.437190,0
3399864,0.431661,0.604530,-0.381962,0.549834,0.764491,0.608075,1.039998,-0.060485,-0.033146,0.473716,0
3416530,0.431005,0.604910,-0.381467,0.550274,0.759700,0.582169,1.036813,-0.063182,-0.041001,0.512855,0
3433196,0.430279,0.605365,-0.380909,0.550729,0.663745,0.682540,1.010415,-0.066999,-0.051131,0.549402,0
3449862,0.429470,0.605910,-0.380279,0.551195,0.511985,0.768591,0.912185,-0.071110,-0.061983,0.587828,0
3466528,0.428559,0.606519,-0.379582,0.551715,0.240453,0.686228,0.943406,-0.071021,-0.077709,0.630246,0
3483194,0.427546,0.607156,-0.378832,0.552316,0.238637,0.509319,0.808768,-0.065785,-0.093182,0.677146,0
3499860,0.426448,0.607824,-0.378031,0.552978,-0.108470,0.559936,0.808732,-0.058054,-0.113880,0.725498,0
3516526,0.425284,0.608529,-0.377183,0.553678,-0.174662,0.536415,0.805350,-0.048895,-0.130301,0.767262,0
3533192,0.424072,0.609275,-0.376290,0.554394,-0.089059,0.178526,0.714419,-0.031020,-0.143488,0.801821,0
3549858,0.422830,0.610065,-0.375356,0.555106,-0.147830,0.063633,0.659427,-0.008032,-0.155966,0.840213,0
3566524,0.421576,0.610906,-0.374384,0.555792,-0.048310,-0.219222,0.625110,0.021521,-0.164651,0.875071,0
3583190,0.420329,0.611800,-0.373377,0.556429,-0.041489,-0.335238,0.509180,0.055256,-0.173182,0.908678,0
